"","score","text","path"
"74",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/Harysforu"
"78",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/kaNTRimanu"
"79",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/msdhonie"
"95",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/nabybharath"
"98",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/AKKINENI_9999"
"101",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/NANDUu9"
"106",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/ksnsagar"
"110",1,"Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime.","https://twitter.com/HarshaAdonis"
"121",1,"Tarak is ready to show his 'Temper' from tomorrow. Best wishes to Jagan garu and his entire team  -- SS Rajamouli http://t.co/c9JzDCDbXj","https://twitter.com/cineforest"
"123",1,"I like the Pawan Kalyan video on http://t.co/mRelioXxlb #PawanKalyan  http://t.co/eANiBJrkpe via @itimestweets","https://twitter.com/anjani000"
"127",1,"NTR is going through lean patch...I wish his comeback film from Rajamouli garu or Trivikram....never from Puri","https://twitter.com/niteesh28"
"130",1,"#Rajamouli's brother to work with Naga Shaurya 

http://t.co/hbUM29Rzsv http://t.co/FOhhrTWHZ6","https://twitter.com/Team_Shaurya"
"271",1,"Rajamouli is watching benefit show so that he can see the movie without any prior mass feedback from movie goers on talk and thokka #Temper","https://twitter.com/SurfTidalWave"
"278",2,"RT @MegaCharanFan: Rajamouli son took Mallikarjuna and Brahamaramba #Temper benefit show rights in Kukatpally. We can expect good number ofâ¦","https://twitter.com/svuyyur"
"279",2,"Rajamouli son took Mallikarjuna and Brahamaramba #Temper benefit show rights in Kukatpally. We can expect good number of celebs coming","https://twitter.com/MegaCharanFan"
"282",2,"Rajamouli to watch  Temper benefit Show

http://t.co/BQpU3ZsDp3
#Temper 
#film
#NTRS 
#fans http://t.co/U23Q5kpZXT","https://twitter.com/govind_birla"
"283",1,"Temper fans show organized by SS Rajamouliâs son: Jr. NTRâs Temper movie is gearing up for aâ¦ http://t.co/noC3ItnwKF","https://twitter.com/manatelugumovie"
"285",1,"Rajamouli was coming along with his son to watch the benefit show of Temper along with Nandamuri Fans..
#Temper #NTR","https://twitter.com/PancheKattu"
"287",1,"Rajamouli's son to hold benefit show of 'Temper' http://t.co/HwDdWtsqqL","https://twitter.com/aptodaydotcom"
"297",1,"Rajamouli to attend Temper fans show #TeluguPeople http://t.co/gwU4BiESJw http://t.co/oqLNe1K7Ly","https://twitter.com/TeluguPeople"
"298",1,"RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/GEuIkv9tvp #NTR http://t.co/9zdS4eDnCv","https://twitter.com/nanivipparthi"
"299",1,"RT @tarak9999_FC: RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/BCBMNuBdV9 #NTR http://t.co/Z59FgBTXjG","https://twitter.com/NagSmarty"
"303",1,"RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/GEuIkv9tvp #NTR http://t.co/9zdS4eDnCv","https://twitter.com/Krishnagopi242"
"306",1,"RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/GEuIkv9tvp #NTR http://t.co/9zdS4eDnCv","https://twitter.com/chanti5447"
"307",1,"RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/GEuIkv9tvp #NTR http://t.co/9zdS4eDnCv","https://twitter.com/dp10537"
"325",1,"RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/f8I1evn6fZ #NTR... http://t.co/6Mf8VJOand","https://twitter.com/Dheeraj_NTR"
"326",1,"RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/BCBMNuBdV9 #NTR http://t.co/Z59FgBTXjG","https://twitter.com/tarak9999_FC"
"327",1,"RT @worldNTRfans: #Temper fans show by Rajamouli's son

read here - http://t.co/BWjmUur3Ml #NTR http://t.co/c1CHF95ThO","https://twitter.com/Anjineyulu_I"
"328",1,"#Temper fans show by Rajamouli's son

read here - http://t.co/GEuIkv9tvp #NTR http://t.co/9zdS4eDnCv","https://twitter.com/worldNTRfans"
"329",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/Deepakyasa"
"332",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/Babasadiq9999"
"334",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/nandyala487"
"335",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/3Gowthu"
"336",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/Jim940"
"337",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/sri2ntr"
"338",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/lokesh_NTRfan"
"340",1,"Rajamouli To Start âTemperâ First Show: 

Young Tiger NTRâs âTemperâ is getting ready to hit the screens o... http://t.co/OKEuKbiqSK","https://twitter.com/telugunowcom"
"341",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/krish_jrNTR"
"342",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/bharath40"
"343",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/Sujeshraj2"
"344",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/NTRdevotees"
"345",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/kaNTRimanu"
"346",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/movieezz"
"347",1,"RT @igtelugu: #Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/Myvitalsignnag"
"348",1,"Temper benefit show details @ Mallikarjuna theatre, Hyd. Rajamouli garu &amp; few biggies will attend the show http://t.co/8ioCWy0IvF","https://twitter.com/NishithaTenneti"
"350",1,"#Temper fans show by Rajamouli's son

read here - http://t.co/lX0pf5ZGO4 #NTR http://t.co/x2uQGtCSnn","https://twitter.com/igtelugu"
"396",1,"Temper benefit show details @ Mallikarjuna theatre, Hyd. Rajamouli garu &amp; few biggies will attend the show @tarak9999","https://twitter.com/PancheKattu"
"398",1,"RT @HarshaAdonis: Temper benefit show details @ Mallikarjuna theatre, Hyd. Rajamouli garu &amp; few biggies will attend the show @tarak9999 httâ¦","https://twitter.com/pkkanth"
"399",1,"Temper benefit show details @ Mallikarjuna theatre, Hyd. Rajamouli garu &amp; few biggies will attend the show @tarak9999 http://t.co/NAdvHzPCVj","https://twitter.com/HarshaAdonis"
"510",2,"@Ravitejadanda  100th movie either b gopal or ss rajamouli chayali .it will be a celebration of all ballaya fans","https://twitter.com/pavanvoice"
"511",1,"@jana9999 @trulyTARUN Wait,Vallaki movie answer chesuddi &amp;Rajamouli brand ans chesiddi....Ha visual wonder chudataniki families parigedatay","https://twitter.com/gopi_2u"
"512",1,"@Ragavendraraoba 
Sir,
I hope you invite your disciple and my idol Mr.S.S. Rajamouli on your show,once he is done working on Baahubali.","https://twitter.com/AaronSunderRaj"
"513",1,"@etvteluguindia Pls bring Mr. S.S. Rajamouli on the Soundarya Lahari show, once he is done working for Baahubali. It would be a delight.","https://twitter.com/AaronSunderRaj"
"520",2,"RT @urstrulyMahesh: 4 all u people there's sum really good news:)looks like Rajamouli n Me r finally working together:)FINALLY :)","https://twitter.com/ksnsagar"
"521",1,"#Rajamouli Tweeted on Surya vs Surya movie

Thanks to Genius Director Ss Rajamouli sir for the compliment given... http://t.co/NIhBzb7Vgf","https://twitter.com/ttimenews"
"539",1,"RT @_vsri: #Temper benefit show Bramaramba bought by SS Karthikeya (s/o rajamouli) ?","https://twitter.com/ItsVenkatT"
"540",1,"#Temper benefit show Bramaramba bought by SS Karthikeya (s/o rajamouli) ?","https://twitter.com/_vsri"
"553",1,"90% of âBaahubaliâ is completed.Post-production for stalwart Rajamouli&#39;s magnum opus is going on at a very fast pace.Read More : http://www.vuin.net/news-english/90-of-baahubali-is-completed#Baahubali #Rajamouli #RanaDaggubati #Prabhasï»¿","https://plus.google.com/1.15623545613002e+20"
"573",1,"I am eagerly waiting to watch #Baahubali : Shankarhttp://www.indiaglitz.com/I-Am-Eagerly-Waiting-To-Watch-baahubali-:-Shankar-telugu-news-122128  #rajamouli   #baahubali   #shankar   #directorshankar Â ï»¿","https://plus.google.com/1.10751382568495e+20"
"585",2,"Miss India International Makes Tollywood Debut#Miss India International (2010) Ms. #Neha Hinge, has been signed as the female lead in the women-centric movie telugu film which is being directed by #Rajamouli&#39;s father #Vijayendra Prasad.Movie is set to be a sci-fi thriller. Beauty Paegant -Turned Actress Neha Hinge plays an #NRI who is trained fighter and sharp shooter in the film. Action sequences in the movie will be stylish.See More At:http://www.mobizill.com/news/movies/2616/miss-india-international-makes-tollywood-debutï»¿","https://plus.google.com/1.11376434505058e+20"
"587",1,"Milky beauty Impresses as AVANTHIKAÂ Read Article @ http://bit.ly/13TqycR#Baahubali #Rajamouli #Tamannaah #Rana #Anushkaï»¿","https://plus.google.com/1.09023382916211e+20"
"588",3,"Tamannah`s First Look as Avantika in Baahubali ReleasedThe first look of the gorgeous #Tamannah Bhatia from S.S. #Rajamouliâs period war drama #Baahubali has been released by the makers, on the occasion of Tamannahâs birthday.The look has received a terrific response on social media and it has already started trending on Trends Map, Twitter.Tamannah is a crucial asset for the movie and she is currently participating in the shooting in Bulgaria with #Prabhas. Post- production work of Baahubali is already underway and director S.S. Rajamouli will be personally supervising things after returning back from Bulgaria.The movie is going to release in Summer 2015 across the world in multiple languages. Shobu Yarlagadda and Prasad Devineni are producing the movie on Arka Mediaworks banner. Music is being composed by M.M Keeravani and P.M Sateesh is mixing the sound in Dolby Atmos format.See More At: http://www.mobizill.com/news/movies/2613/tamannahs-first-look-as-avantika-in-baahubali-released#sthash.jvzLupQT.dpufï»¿","https://plus.google.com/1.11376434505058e+20"
"601",2,"#BOCapsule #AjayDevgn would like to work with director #Rajamouli http://ow.ly/FpSlnï»¿","https://plus.google.com/1.15287744141395e+20"
"602",1,"#Baahubali Whatsapp number.................The business of a film works on the concept of promotion and publicity.Filmmakers are taking special care about film promotions and Baahubali was not an exception for that.The film will hit theatres in next six months and  #Rajamouli  busy with keeping the pub...#Prabhas#RanaDaggubati#Bollywood#Movie#Anushka#SSRajamouli#Rajamouli#Tollywood#Rana#Tamannaah#Anushkashetty#TAMANNA#Rudhramadevi#Telugu#Film#YennaiArindhaal#TeluguMovie#Tamannah#FirstLook#Rebelï»¿","https://plus.google.com/1.14540157599827e+20"
"607",1,"#Rajamouli moral support to #NTRï»¿","https://plus.google.com/1.07169274681249e+20"
"611",1,"#Rajamouli roped a famous sound technician for â#Baahubaliâï»¿","https://plus.google.com/1.09877100101055e+20"
"632",2,"Tollywood - FactsUnknown Fact about RajamouliÂ Director SS Rajamouli is well-known as maverick film-maker, taskmaster. But here is the unknown or least known fact about the star director. Rajamouli is also a good singer and this is acknowledged by none other than legendary music director MM Keeravani. &quot;Not many know that Rajamouli is good singer. He croons melody songs well,&quot; confirmed Keeravani.Â #ytalkieslive #tollywood #facts #rajamouli #baahubali #keeravani #director #singerÂ ï»¿","https://plus.google.com/1.01518794221978e+20"
"635",1,"Happy Birthday #Rajamouli sir ...Have a great year ahead ...ï»¿","https://plus.google.com/1.10106394783068e+20"
"637",1,"#Rajamouli gave more clarity on #Mokshagnaâs project -  #Chitramala Â ï»¿","https://plus.google.com/1.00240887854964e+20"
"640",1,"#Rajamouliâs precious gift to #Tamanna -  #Chitramala Â ï»¿","https://plus.google.com/1.00240887854964e+20"
"641",2,"&quot;Bahubali&quot; Release Soon#Bahubali makers are planning to release on April 17th, 2015. The team has started dubbing part for this film recently.Actresses #Anushka, #Tamanna are the female leads and #Prabhas, #Rana will be seen in lead roles. Currently the shooting of the film is progressing at Ramoji Film City and some action sequences are being directed by #Rajamouli.Rajamouli is planning to release the film in different languages and Baahubali is being made with the budget Rs180 Crores.See More At:http://www.mobizill.com/news/movies/1854/bahubali-release-soonï»¿","https://plus.google.com/1.11376434505058e+20"
"643",1,"Guests to grace the occasion of Dikkulu Choodaku Ramayya audio launch today at 7pm. #akkineninagarjuna Â   #rajamouli Â   #srinuvaitla Â  #boyapatisreenu Â ï»¿","https://plus.google.com/1.01991785852208e+20"
"644",3,"TOLLYWOOD : UPDATEBaahubali Is Anushka&#39;s Last MovieLeaving many young hearts in disappointment, celebrated heroine Anushka Shetty is leaving for the second phase of her life. Keeping a full stop to her silver screen sizzling, the Mangalore based actress wants to dazzle in her real life as a fantastic bride and a doting wife. Check this story.While Anushka was shooting for her latest flick &#39;Lingaa&#39; with Rajnikanth sometime back, an aspiring director narrated her a female-oriented story. She loved the heroine-centric script to the core but tendered a &#39;sorry&#39; for the young director. And the reason to reject the flick has shocked the director. Apparently Anushka doesn&#39;t want to work in films any more as she is getting married once she wraps up shooting of &#39;Baahubali&#39;. Please check if your heart is in place or not, because this news turns out to be almost true.Sources added that Anushka will be tying the knot with a businessman, who is not known to industry, and the couple might settle down in USA post their marriage. Once Rajamouli&#39;s film is over, then her chapter is going to be history and &#39;re-entry&#39; is obviously a plan that might work after years#ytalkies #tollywood #latestnews #updates #baahubali #anushka #lingaa #rajnikanth #rajamouliLingaa The Movie Rajinikanth Baahubali Anushka SS Rajamouli Rana Daggubati Prabhasï»¿","https://plus.google.com/1.01518794221978e+20"
