"","word","freq"
"pks","pks",5
"please","please",5
"politics","politics",5
"real","real",5
"returns","returns",5
"script","script",5
"see","see",5
"seeing","seeing",5
"simply","simply",5
"singh","singh",5
"sitting","sitting",5
"speech","speech",5
"stop","stop",5
"success","success",5
"thalaajiths","thalaajiths",5
"titles","titles",5
"tollywoodnews","tollywoodnews",5
"treat","treat",5
"want","want",5
"waste","waste",5
"well","well",5
"wid","wid",5
"wish","wish",5
"yes","yes",5
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼",4
"afternoon","afternoon",4
"amalapuram","amalapuram",4
"andgaru","andgaru",4
"anooprubens","anooprubens",4
"articlepawankalyan","articlepawankalyan",4
"attitude","attitude",4
"bjp","bjp",4
"chance","chance",4
"choiced","choiced",4
"dear","dear",4
"doesnt","doesnt",4
"dolly","dolly",4
"east","east",4
"entercr","entercr",4
"enti","enti",4
"everymin","everymin",4
"fanatic","fanatic",4
"far","far",4
"following","following",4
"garupowerfulvictory","garupowerfulvictory",4
"genre","genre",4
"hdvenkatesh","hdvenkatesh",4
"heros","heros",4
"human","human",4
"industry","industry",4
"inko","inko",4
"jus","jus",4
"justdaysü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼","justdaysü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼",4
"laughing","laughing",4
"let","let",4
"live","live",4
"maker","maker",4
"matter","matter",4
"meet","meet",4
"megastar","megastar",4
"midas","midas",4
"mins","mins",4
"mondayunbelievable","mondayunbelievable",4
"morninggaaruhave","morninggaaruhave",4
"nellore","nellore",4
"omg","omg",4
"online","online",4
"peaks","peaks",4
"powerfullvictory","powerfullvictory",4
"prabhas","prabhas",4
"pres","pres",4
"prog","prog",4
"pspk","pspk",4
"rejected","rejected",4
"remake","remake",4
"reply","reply",4
"respect","respect",4
"right","right",4
"sing","sing",4
"smiling","smiling",4
"stardom","stardom",4
"stylish","stylish",4
"summer","summer",4
"superstars","superstars",4
"talk","talk",4
"tdp","tdp",4
"tell","tell",4
"tomorrow","tomorrow",4
"touchblueray","touchblueray",4
"trailer","trailer",4
"upcoming","upcoming",4
"waiting","waiting",4
"welcome","welcome",4
"according","according",3
"address","address",3
"allfansü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼","allfansü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼",3
"already","already",3
"amazing","amazing",3
"andhrapradesh","andhrapradesh",3
"andis","andis",3
"annaiah","annaiah",3
"antha","antha",3
"approached","approached",3
"audio","audio",3
"available","available",3
"ave","ave",3
"back","back",3
"bad","bad",3
"balakrishna","balakrishna",3
"bhargavi","bhargavi",3
"black","black",3
"blockbuster","blockbuster",3
"bloodcalljan","bloodcalljan",3
"bloodnims","bloodnims",3
"boss","boss",3
"bothsaid","bothsaid",3
"boxofficecollections","boxofficecollections",3
"buzz","buzz",3
"career","career",3
"charan","charan",3
"child","child",3
"choice","choice",3
"clear","clear",3
"collectionspawankalyanvenkatesh","collectionspawankalyanvenkatesh",3
"come","come",3
"comes","comes",3
"concerned","concerned",3
"congratulations","congratulations",3
"create","create",3
"critical","critical",3
"dayü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼","dayü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼",3
"decide","decide",3
"delivered","delivered",3
"dey","dey",3
"different","different",3
"direction","direction",3
"discounts","discounts",3
"donor","donor",3
"enjoyed","enjoyed",3
"facebook","facebook",3
"free","free",3
"gaaritho","gaaritho",3
"given","given",3
"godness","godness",3
"goodmorning","goodmorning",3
"gopalagopalaaudiolaunch","gopalagopalaaudiolaunch",3
"gopalagopalasongs","gopalagopalasongs",3
"gopalagopalatrailer","gopalagopalatrailer",3
"gopalagopalavenkatesh","gopalagopalavenkatesh",3
"gopalagoplala","gopalagoplala",3
"greets","greets",3
"group","group",3
"heroes","heroes",3
"hey","hey",3
"htt","htt",3
"inspired","inspired",3
"intrvw","intrvw",3
"istam","istam",3
"jana","jana",3
"judgementyoung","judgementyoung",3
"khadi","khadi",3
"latesttrailers","latesttrailers",3
"laxman","laxman",3
"lifetime","lifetime",3
"listtoo","listtoo",3
"living","living",3
"lol","lol",3
"long","long",3
"lucky","lucky",3
"modi","modi",3
"monday","monday",3
"moviehe","moviehe",3
"news","news",3
"nightgaaruhappy","nightgaaruhappy",3
"ntr","ntr",3
"offers","offers",3
"ofstylish","ofstylish",3
"old","old",3
"partpawankalyanvenkateshtollywood","partpawankalyanvenkateshtollywood",3
"parts","parts",3
"pawanism","pawanism",3
"pawankalyanontwitter","pawankalyanontwitter",3
"pawankalyanvictoryvenkatesh","pawankalyanvictoryvenkatesh",3
"photo","photo",3
"play","play",3
"pokiri","pokiri",3
"political","political",3
"posted","posted",3
"pre","pre",3
"pretty","pretty",3
"read","read",3
"regarding","regarding",3
"remixawesome","remixawesome",3
"rocking","rocking",3
"rolling","rolling",3
"scriptbut","scriptbut",3
"search","search",3
"shades","shades",3
"shirts","shirts",3
"shootng","shootng",3
"shows","shows",3
"shriya","shriya",3
"sinceseems","sinceseems",3
"siri","siri",3
"siriam","siriam",3
"sleep","sleep",3
"srinivas","srinivas",3
"startng","startng",3
"sunday","sunday",3
"take","take",3
"tanuku","tanuku",3
"thats","thats",3
"thingvenkatesh","thingvenkatesh",3
"thousands","thousands",3
"throughout","throughout",3
"togethervenkatesh","togethervenkatesh",3
"touching","touching",3
"trying","trying",3
"tweet","tweet",3
"tweets","tweets",3
"updates","updates",3
"useful","useful",3
"varuntej","varuntej",3
"venkateshdaggubati","venkateshdaggubati",3
"venkateshful","venkateshful",3
"viapls","viapls",3
"videovenkatesh","videovenkatesh",3
"wasting","wasting",3
"wishes","wishes",3
"wishing","wishing",3
"work","work",3
"wow","wow",3
"yesterday","yesterday",3
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜£ ¼",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾˜³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾˜³ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾˜³ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾˜³ ¼",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œƒ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ“ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œƒ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ“ ¼",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼",2
