"","analysis_score","analysis_text"
"67",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"68",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/aSVDq8e7Qs"
"69",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/uudEfocxVY"
"70",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/ubXlNINU8L"
"71",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/PHjVTxw3kY"
"72",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/gjjJoHvbjf"
"73",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/mt1l8fEGsK"
"74",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"75",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/mYuoPGvKVc"
"76",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/WD6McKvDvf"
"77",0,"RT @CMofKarnataka: #BanPlastic The Govt took a decision to ban plastic flex posters in Bangalore.
http://t.co/69bxJ4SZx3"
"78",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/zS8TS62M6P"
"79",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/h8oF62K2wE"
"80",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/zukvGUR1bQ"
"81",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/TWAnh1EXfR"
"82",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/GxlOsML28l"
"83",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/d0uPtnkRrS"
"84",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/sPmtGO9qkF"
"85",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/T6BGK0i54o"
"86",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/eMuxTkFNq4"
"87",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/UiojYuPNuW"
"88",-1,"#Bengaluru:The tale of two convicts who penned books and became authors while inside the prison
  http://t.co/hxpX2sWwPd @AravindShiv"
"89",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/Rs8uqZ4xGa"
"90",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/Xm8kfavgKB"
"91",0,"Web design Services  
#delhi #mumbai #hyderabad #pune #bangalore #chennai #trivandrum #pondicherry #kashmir 

#WhatsApp+918807445988"
"92",0,"Ravish Kumar, @ravishndtv is now trending in #Bangalore http://t.co/1cG4kqMHCT"
"93",0,"Furnished #2BHK Multistoried #Flat in Upkar Layout-#Whitefield #Flat #ForRent #Bangalore #Residential #Property
http://t.co/hGjoOosTpA"
"94",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/sJmqssw6aB"
"95",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/EZhZDrjubH"
"96",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/ZzVhTlQMDU"
"97",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/IeVojghtde"
"98",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/YIcPGLr5rK"
"99",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/pVXY8nIIFV"
"100",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/1hnmyHll3Y"
"101",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: Twitter Makesâ¦ http://t.co/Wl13WHilSV"
"102",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/bG92N1Gi8I"
"103",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/lmSIHJIyOR"
"104",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/LH143MGU41"
"105",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/OvsLyY1DYi"
"106",0,"Developer/Sr. Developer (2-6yrs)- Bangalore 
Check this out... Job opportunity in your country of origin http://t.co/OlGXmnpaEm"
"107",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/pZ8ri4fsti"
"108",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/p0GRJStyYY"
"109",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/eaLKUZi20V"
"110",0,"RT @centerofright: Cops' women's safety app has no takers - In blr  http://t.co/WuGoaIut6x"
"111",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/vSpiy7s8hX"
"112",0,"Bangalore - Microland - Service Engineer - Walk-in 21 Jan http://t.co/Swbr3PT9Rf"
"113",0,"RT @Ruthdsouzap: New post on the Blog - http://t.co/qzU3S0zJFx @HRCIndia #bangaloresrestaurants #Bangalore #beer #burger http://t.co/uJGyJBâ¦"
"114",0,"Linux Kernel and Developer- ECF5 (2-8yrs)- Bangalore 
Check this out... Job opportunity in your country of origin http://t.co/1jzsmjAD6n"
"115",0,"Wedding week is finally here! &lt;3 @ Iskcon Bangalore http://t.co/5AKXeAPror"
"116",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/jgOnuJewcs"
"117",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"118",0,"Infrastructure Expert (15-18yrs)- Bangalore 
Check this out... Job opportunity in your country of origin http://t.co/Qc27RPMSjJ"
"119",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"120",0,"http://t.co/ijr7o813gO to power Blenders Pride Bangalore Fashion Week http://t.co/93cPXdZ7zT via @snapdeal"
"121",0,"Web design Services  
#delhi #mumbai #hyderabad #pune #bangalore #chennai #trivandrum #pondicherry #kashmir 

#WhatsApp+918807445988"
"122",0,"Looking for a  Liferay Portal Admin/ Developer @ Bangalore  in Bangalore, India http://t.co/Cz1LxZFX0W #job"
"123",0,"Architect/Lead Deve-ios mobile app (12-15yrs)- Bangalore 
Check this out... Job opportunity in your country of origin http://t.co/A3MuUpI402"
"124",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/qX2fG4HBN7"
"125",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/uY5Yk6fJ57"
"126",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based s... http://t.co/aCuBv6gawM via @ndtv"
"127",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India"
"128",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based s... http://t.co/CAeTyG8FsK via @ndtv"
"129",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/2m4JYwjio9"
"130",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/87QLDFid3u"
"131",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/YzwRn3CcOa"
"132",0,"This month @UrbanAdventures we've signed:
#Jaipur
#Goa
#Chennai
#Kolkata
#Varanasi
#Udaipur
#Amritsar
#Bangalore
#Umbria
#Siena
#Seville"
"133",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/fsYz4eVvtf"
"134",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/DSR3k9W09A"
"135",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, ZipDial will help Twitter..."
"136",0,"#FollowMe #F2F #FF Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: W... http://t.co/50rzhTe9PY #FollowBack #Follow"
"137",0,"#FollowMe #Follow Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: W... http://t.co/3UEICLg1WF #FollowBack #F2F #FF"
"138",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based s... http://t.co/QQw3eebrB7 via @ndtv"
"139",0,"#ndtv Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based servi... http://t.co/cIh6TNjhYm"
"140",0,"Snapdeal Ties Up With Bangalore Fashion Week, Strengthens Fashion Portfolio http://t.co/QZhVy3qUUF"
"141",0,"Freshers Stock Market Jobs â Bangalore via VFreshers - Mphasis Bangalore Hiring Graduate ... http://t.co/aKtpbtB23j"
"142",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"143",1,"Matchday is fast approaching! Tickets to the game against @PuneFC on 24th Jan are on sale at the Bangalore Football Stadium. #BackTheBlues"
"144",0,"Unit Manager (5-10Yrs)- Bangalore 
Check this out... Job opportunity in your country of origin http://t.co/NNpMbyZzid"
"145",3,"Being the leading webdesigners in Bangalore, we understand how SEO as well as UX can improve the ent http://t.co/z0ILzwy6SQ"
"146",0,"Web design Services  
#delhi #mumbai #hyderabad #pune #bangalore #chennai #trivandrum #pondicherry #kashmir 

#WhatsApp+918807445988"
"147",0,"Web design Services  
#delhi #mumbai #hyderabad #pune #bangalore #chennai #trivandrum #pondicherry #kashmir 

#WhatsApp+918807445988"
"148",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"149",0,"Lalbagh Flower show 2015 (201st) Republic Day Special, Bangalore: http://t.co/nIviH26wYI via @YouTube"
"150",0,"Web design Services  
#delhi #mumbai #hyderabad #pune #bangalore #chennai #trivandrum #pondicherry #kashmir 

#WhatsApp+918807445988"
"151",0,"Technical Architect(9-12yrs)- Bangalore/Chennai/Noida 
Check this out... Job opportunity in your country of origin http://t.co/D4XeUKN4UQ"
"152",0,"15-year-old girl jumps from 10th floor apartment - Bangalore Mirror http://t.co/ihTsV00lEy"
"153",0,"Filters (3-6yrs)- Bangalore 
Check this out... Job opportunity in your country of origin http://t.co/N3zGT0Ti9t"
"154",0,"STB Powertech &amp; Automation - Bangalore - Social Media by vijayp262 http://t.co/8yVi5zCxba"
"155",0,"#Bangalore: The tale of two convicts whole penned books &amp; became authors while behind the bars. http://t.co/hxpX2sWwPd @AravindShiv"
"156",1,"#Bangalore awaits many fun things!!! Time to be back in #Bangalore? Thinking &amp; re thinking!!!"
"157",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"158",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/zbSKHVFNac"
"159",0,"Good Morning...!!! Have a Wonderful Day Ahead..!!
http://t.co/CAE2pxyTmI

#BestEngineeringCollegeforComputer, http://t.co/Tpk7StsOJv"
"160",1,"An open enrollment program in #Bangalore. Please consider it as an important investment to your growth &amp;... http://t.co/VcUMUf8lrg"
"161",1,"In honour of the tuctuc. Your most faithful friend when needing to get home from downtown Bangalore. http://t.co/lcJI7EszsF"
"162",1,"When is the best time to buy a #property in #Bangalore. Read Here.
http://t.co/4X1IkuY1kv"
"163",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"164",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"165",0,"New post on the Blog - http://t.co/qzU3S0zJFx @HRCIndia #bangaloresrestaurants #Bangalore #beer #burger http://t.co/uJGyJBgayW"
"166",-1,"@surereshprabhu Dear Mr. Suresh Prabhu ( Railway Minister) Traveling by 22694 to Bangalore. Very pathetic condition of cratering &amp; Cleaning."
"167",0,"2 Bedroom Independent House for rent in Electronic City, Bangalore http://t.co/R0zqDlCDhh"
"168",0,"RT @CareersAtDell: #DiscoverURFuture Dell India is at Mount Carmel College, Bangalore today! We're hiring for our Analytics team! http://t.â¦"
"169",0,"Hiring for Hiring! Manager- Clinical Operations for Clinical Research Org_blo Bengaluru/Bangalore for Exp. 10 ... http://t.co/z1UwRhuQsD"
"170",1,"Twig essence accessible consider tickets offers leaving out bangalore up hyderabad: QMXhbocrF"
"171",0,"Flash !!! Shankar seeks police security - Bangalore Mirror: The Indian ExpressShankar seeks... http://t.co/dt5SejozxJ celebs choice ;-)"
"172",0,"Flash !!! Shankar seeks police security - Bangalore Mirror: The Indian ExpressShankar seeks... http://t.co/dJzHw7ADUs celebs choice ;-)"
"173",0,"RT @Shashidhar_s: Hiring for Audit Senior Manager in Bengaluru/Bangalore, for Exp. 10 - 15 yrs http://t.co/MRhe4mJgTn"
"174",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"175",0,"Travelling not counting bangalore so ooty: zfHaELSF"
"176",1,"@sureshpprabhu @RailMinIndia Bengaluru kindly needs your immediate attention,IT corridors choking. http://t.co/yTT6TJgL1k cc @CMofKarnataka"
"177",0,"Chief executive of Hyd BPO firm goes missing from Bangalore
 https://t.co/sjXeSv760v"
"178",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"179",0,"Check out complete details of Top Pharma Cos. in #Delhi #Mumbai #Bangalore #Chennai..http://t.co/2CTnqLjgp3 â¦"
"180",0,"Hiring for Audit Senior Manager in Bengaluru/Bangalore, for Exp. 10 - 15 yrs http://t.co/MRhe4mJgTn"
"181",0,"Best 4 Packers Movers Bangalore Movers and Packers http://t.co/fRbD6pXsRw"
"182",0,"Twitter buys Bangalore-based ZipDial! http://t.co/C1ersdgHOX"
"183",0,"The focal theme of Bangalore INDIA BIO 2015 - is ""Crystalizing Indias Biotech Future"", REGISTER NOW !! http://t.co/KiycEyDZqQ"
"184",0,"Secondhand cars in bangalore notarized statement de-homophonic resume: gJFxp"
"185",0,"@megs_bangalore @devaiahPB haha!! not a phone.. an i phone! Thrs a difference :D"
"186",-1,"RT @BloreConnect: Demand for train gets louder @PhadnisRenuka http://t.co/8DG960hrwB http://t.co/hYsQKx5P29"
"187",1,"Packers alias movers in favor bangalore: KvFTym http://t.co/GdjEvhAkDh"
"188",0,"#India #Jobs Senior Project Manager - India-HC Job: GE - Bangalore, Karnataka - Job Number: 2031710â¦ http://t.co/06GpHnkKqP #Job #IndiaJobs"
"189",0,"Best Packers and Movers Bangalore- Movers and Packers http://t.co/PF3A1GAKgo via @Best4Packers"
"190",-1,"Twitter announces acquisition of Bangalore-based ZipDial, a marketing platform for missed calls (Christian Oes... http://t.co/jiTdvt5nW6"
"191",0,"@_am1t In Bangalore as of now. We should be seeing more regions in days to come."
"192",0,"@krishnakerala Tamils in Blore are as much natives of Bangalore as Kannadigas.They have been there even before British arrived @AgentSaffron"
"193",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"194",0,"RT @hasjob: Thrillophilia is Hiring ""Content Writers"". https://t.co/THxVtoCdak #Bangalore"
"195",0,"Best 4 Packers Movers Bangalore- Movers and Packers http://t.co/PF3A1GAKgo via @Best4Packers"
"196",0,"#Looking for - Sr Sales Executive - Tapes &amp; Adhesives - Bangalore - http://t.co/z3tZZ3KOOw #Careers #Sales #Marketing #JobsInIndia #Tapes"
"197",0,"Thrillophilia is hiring ""Corporate Sales and Business Development Associate"". https://t.co/baMdPkKOmj #Bangalore"
"198",0,"Packers and Movers Bangalore- Movers and Packers http://t.co/wHT0LTPCBE via @Best4Packers"
"199",0,"Thrillophilia is hiring Content Editors. https://t.co/Pzeffty4Q1 #Bangalore"
"200",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"201",0,"Thrillophilia is Hiring ""Content Writers"". https://t.co/THxVtoCdak #Bangalore"
"202",0,"Best 4 Packers and Movers Bangalore- Movers and Packers http://t.co/PF3A1GAKgo via @Best4Packers"
"203",0,"#indveng is now trending in #Bangalore http://t.co/1cG4kqMHCT"
"204",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"205",1,"RT @madversity: Twitter buys ZipDial- the Bangalore company that made a business out of missed calls.Indian innovation like washing machineâ¦"
"206",1,"RT @TwitterIndia: Weâve agreed to acquire @zipdial in Bangalore to make Twitter even more accessible to people in India. https://t.co/SmIBqâ¦"
"207",0,"OPENINGS FOR RESOURCE MANGEMENT/ASSOCIATE/SR..., Bengaluru / Bangalore, 1 - 6 Year Exp,  ,  http://t.co/TTBvvQIKU4"
