"","analysis_score","analysis_text"
"19",0,"RT @keyresourcing: @spandanmohanty @hrsanjaynegi @anish_kohli India, South Africa, Australia and west Indies"
"20",0,"RT @keyresourcing: @spandanmohanty @hrsanjaynegi @anish_kohli Yes, 15 Feb is the target, we will be screening the match in our office, everâ¦"
"21",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"22",0,"How bout giving a sabbatical to dhawan..and yea..even kohli!!! They need to play cricket..NOT politics!!!"
"23",1,"RT @spandanmohanty: @hrsanjaynegi @keyresourcing @anish_kohli our target is to win the match on 15th Feb. That's it!"
"24",0,"@spandanmohanty @keyresourcing @anish_kohli Mine South Africa, New Zeland, Australia &amp; India (Lets hope) #Cricket"
"25",0,"RT @rr_only4you: @rjjyotika No anushka want to do shopping in Australia with Kohli so he got out early... :P :P"
"26",-2,"RT @UnusualFactPage: Arguing over text is the worst way to argue because the lack of tone decreases the meaning of the words. Talk it out iâ¦"
"27",1,"RT @flirtinii: if she's important to you, show her she is"
"28",0,"RT @arj_90: Stuart Binny has already scored more runs than Dhawan, Kohli and Raina combined. What a player! #IndvEng"
"29",0,"@spandanmohanty @hrsanjaynegi @anish_kohli India, South Africa, Australia and west Indies"
"30",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"31",0,"RT @BaluMahe: Hope That BCCI ll allow Anushka Sharma For #CWC15. Particular For Virat Kohli. í ½í¸"
"32",-2,"May be i was wrong.. Kohli @ 4 is already a defensive move expecting top 3 to fail..."
"33",0,"Golden age of ODI batting.
Career batting averagesâ¦
Amlaâ54.9.
Dhoniâ52.8.
De Villiersâ52.4.
Kohliâ51.8."
"34",-2,"So #viratkohli #Kohli fails again against England #ENGvIND . The most overrated batsman in the last ten years #flattrackbully"
"35",0,"#Kohli dismissals against England continues in the same manner as seen in India tour to England last summer. #INDvsENG"
"36",0,"Nice to know abt the different perspective of Kohli @ 4..."
"37",0,"#Kohli has become test batsman. Time to induct #Pujara into ODIs :)"
"38",0,"If you have Kohli playing in your team, never chose to BAT first. Lesson leaned. #INDvsENG"
"39",0,"í ½í¸¡í ½í¸¡í ½í¸¡í ½í¸¡í ½í¸¡""@BaluMahe: Hope That BCCI ll allow Anushka Sharma For #CWC15. Particular For Virat Kohli. í ½í¸"""
"40",0,"*....Ind vs Eng...*
*....3rd match...*
 India.136/5          over.34.4          
Dhoni.33*
Binny.37*"
"41",-1,"LIVE: India v/s England ODI, Tri-series, Brisbane: Virat Kohli fails at No 4 again ... #TweetsNow http://t.co/QQKFPM8WjM"
"42",-1,"Can't ignore technique. Rahane and Kohli also struggle when they don't apply, Dhoni is barely his prolific self. #NeedVijay in Aus."
"43",1,"@QararaRasha You dont trust Sohail Khan's Capabilities? How very Kohli of you.. :P"
"44",1,"@keyresourcing @hrsanjaynegi @anish_kohli your top 4 this time?"
"45",0,"RT @Pushkarr: Is Kohli shooting a Spic Macay ad that affected his concentration? 
Asking because his lips read âMacay shootâ after getting â¦"
"46",0,"RT @ECB_cricket: WICKET! Massive scalp &amp; Finn gets the wicket again. Danger man Kohli (4) departs, Buttler takes the catch #Ind 64-3 #EngvIâ¦"
"47",1,"@spandanmohanty @hrsanjaynegi @anish_kohli Yes, 15 Feb is the target, we will be screening the match in our office, everyone so excited"
"48",0,"*.....NZ vs SL....*
*.......4TH ODI....*
SL: 276/10
 Nz.280/6         over.48.1     vetori.7*
Ronchi.32*
Williamson.103 out."
"49",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"50",-2,"@WWOS9 @mj_slats hey Slats, noticed you were critical on Kohli's shot choice the other day, has nothing on the crap you used to swing at!"
"51",1,"Familiar dismissals for Dhawan &amp; Kohli today.You trust Virat to overcome that but Dhawan has already got a long rope #IndvEng"
"52",0,"RT @clutchplay: Rohit needs to wear his blues under his whites and Kohli needs to wear his whites under his blues. #IndvEng #FlipIt"
"53",0,"Lol I always had the urge to block Kunal Kohli ... And today, I finally did it!"
"54",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"55",1,"@hrsanjaynegi @keyresourcing @anish_kohli our target is to win the match on 15th Feb. That's it!"
"56",1,"the stuff me and @MeganCrummel are saying right now í ½í¸í ½í²"
"57",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"58",1,"RT @DrNaumanNiaz: Phenomenal AB De Villiers, just perfect &amp; High ended on consistency Brendon McCullum and Kane Williamson, packed by fire â¦"
"59",0,"@keyresourcing Yusuf MSD will score today for us, may be a century #INDvsENG cc @anish_kohli @spandanmohanty"
"60",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"61",0,"@dhotedhulwate @koushie_ Dhawan usual dismissal poked and gone..rahane raina thrown in away..kohli rayudu similar dismissals trying to guide"
"62",0,"Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fielders
#InDvEnG
FAYAZ"
"63",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"64",0,"Big wicket for England as Virat Kohli's edge is caught by Jos Buttler. India now 64-3. Live text: http://t.co/XCcrDEpXay  #bbccricket"
"65",0,"RT @BeerOholic: Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modiâ¦"
"66",0,"Y media is mor intrstd in the news relatd to d prsnal matrrs f d celebrities? @timesofindia,BETTER JOURNALISM expctd! http://t.co/ghafBM47LT"
"67",0,"RT @danbrettig: ""For some reason Kohli looks a different player,"" says Brayshaw. Piercing analysis #ENGvAUS"
"68",0,"Warner to Kohli, ""Speak English""
Warner to Ashutosh, ""Please don't speak""
Warner to Manmohan, ""Please SPEAK""
Warner to Modi, ""Sir, pls STOP"""
"69",0,"#INDvsENG Why Dhoni is tampering with Kohli's number 3 position?"
"70",-1,"RT @dna: LIVE: India v/s England ODI, Tri-series, Brisbane: Virat #Kohli fails at No 4 again http://t.co/QUtIQcLcTk"
"71",0,"Is Kohli shooting a Spic Macay ad that affected his concentration? 
Asking because his lips read âMacay shootâ after getting out."
"72",1,"RT @DrNaumanNiaz: Phenomenal AB De Villiers, just perfect &amp; High ended on consistency Brendon McCullum and Kane Williamson, packed by fire â¦"
"73",0,"4th_ODI
NZ_vS_SL
Nz_Won_4
Wkts
NZ_280/6
Ovr_48.1
Elliott_44
Kane_103
AndrSon_47
RonChi_32*
Vettori_7*
TarGeT_277
,
Aziz Sarparah"
"74",0,"RT @BCCI: 3rd ODI. 16.4: WICKET! V Kohli (4) is out, c Jos Buttler b Steven Finn, 64/3 http://t.co/7PScAFYjJk #EngvsInd"
"75",0,"RT @ICCLive: 3rd ODI. 16.4: WICKET! V Kohli (4) is out, c Jos Buttler b Steven Finn, 64/3 http://t.co/e7W8x0Di9b #EngvInd"
"76",0,"Seems India are experimenting. Kohli, Rahane @ Raina threw wickets for batters down the order. Testing if they cud put up a total. #ENGvIND"
"77",-1,"LIVE: India v/s England ODI, Tri-series, Brisbane: Virat Kohli fails at No 4 again http://t.co/EyErqrvK5Y #cheeku http://t.co/nD8y85UeVW"
"78",1,"I think Kohli is not happy playing under Dhoni... rather he preferred to play under Anushka Sharma #Lolwa"
"79",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng"
"80",0,"Kohli hits out at Australia sledging"
"81",-1,"RT @cricketingview: The two worst shots in India's innings to date - Kohli and Rayudu."
"82",0,"RT @BBCSport: Big wicket for England as Virat Kohli's edge is caught by Jos Buttler. India now 64-3. Live text: http://t.co/HZrRAAxIDJ #bbcâ¦"
"83",-1,"@sudhanks there is a sign of over dependence on Kohli,  Dhawan ll never score, Rahane Raina failure always on the cards,"
"84",0,"India vs England Tri-Nation Series, Third ODI Live Cricket Score: India Stumble as Virat Kohli, Sureshâ¦ http://t.co/DO6MCVXp3I #Cricket"
"85",0,"@piya_kohli Mast...í ½í¸ u say.."
"86",0,"RT @mohanstatsman: Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fieâ¦"
"87",-1,"RT @cricketingview: The two worst shots in India's innings to date - Kohli and Rayudu."
"88",-1,"The two worst shots in India's innings to date - Kohli and Rayudu."
"89",0,"@piya_kohli coffee chay ho gayi ? lol"
"90",0,"Everyone is talking about Kohli...ABD.....Brendon......... bt there is an underrated Player also.......KANE WILLIAMSON"
"91",0,"RT @AllAboutVirat: Tri Series:
England-15 Centuries
Australia-19 Centuries
Virat Kohli-21 Centuriesâ

That's Some Stats! #AllAboutVirat httâ¦"
"92",1,"RT @faf1307: Was an absolute pleasure to see a masterclass from @ABdeVilliers17 today.thats way he is the best.great knocks from @amlahash â¦"
"93",1,"No Indian players can b trusted except Kohli and Dhoni í ½í¸do need the lyks of Gauti n Yuvi   wht are the lyks of dhawan  n raina doing í ½í¸í ½í¸"
"94",0,"Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fielders#InDvEnGFAYAZ"
"95",0,"RT @mohanstatsman: Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fieâ¦"
"96",0,"Side Screen ki Jagah #anushkasharma ka poster lagao tabhi #kohli will score ! #INDvsENG"
"97",0,"@ImAbhishek_ yess"
"98",0,"â@coletonshilling: â@MorgsMorton: Yepp í ½í² http://t.co/z7XgCaCJj2ââ"
"99",0,"Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fielders
#InDvEnG
FAYAZ"
"100",0,"FTB spotted #kohli"
"101",0,"RT @clutchplay: Rohit needs to wear his blues under his whites and Kohli needs to wear his whites under his blues. #IndvEng #FlipIt"
"102",0,"#ENGvIND Why Virat Kohli being sent to bat at no 3? Why the best batsman in the team denied the no 3 spot?  This basically no strategy"
"103",0,"RT @mohanstatsman: Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fieâ¦"
"104",-1,"@imVKshukla Hawn ...I hate diz weather :/"
"105",0,"Once again..dhavan,kohli OUT under 10...under dhoni...think dhoni on this.."
"106",0,"@piya_kohli Good morning jii..í ½í¸"
"107",0,"RT @bpauff: joggers are life"
"108",0,"@ESPNcricinfo #India should make some changes with batting line up
Dhawan should be droped rohit&amp;rahane should open and kohli @ 3"
"109",0,"india tour Live Cricket Score : England vs India, 3rd Match , India and England ...: The swing bowler had the measure of Virat Kohli ..."
"110",0,"@piya_kohli hmm yr bahut boring weather hae ""( 
oh tab to better hae ....:-)"
"111",2,"@costasports at least India also appears.
No wonder Kohli kept pointing to it - a luxury not afforded our captain as Australia Day nears."
"112",0,"Meanwhile williamson scored another century kohli is busy in bc's"
"113",-1,"India crumble again.. Is kohli doing this On purpose?"
"114",0,"RT @BrokenCricket: Test series memories in England is Slowly hitting our mind.

Dhawan gone to Swinging Ball
Kohli gone Pocking a Ball
Moeeâ¦"
"115",0,"RT @BCCI: 3rd ODI. 28.5: C Woakes to S Binny (20), 4 runs, 108/5 http://t.co/7PScAFYjJk #EngvsInd"
"116",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c"
"117",0,"RT @BCCI: 3rd ODI. 28.2: C Woakes to S Binny (16), 4 runs, 101/5 http://t.co/7PScAFYjJk #EngvsInd"
"118",0,"RT @BrokenCricket: MS Dhoni Scored all his 9 ODI Centuries when he walked into bat before 21st Over which shows how many times he has rescuâ¦"
"119",0,"RT @clutchplay: Rohit needs to wear his blues under his whites and Kohli needs to wear his whites under his blues. #IndvEng #FlipIt"
"120",0,"RT @BCCI: 3rd ODI. 28.3: C Woakes to S Binny (20), 4 runs, 104/5 http://t.co/7PScAFYjJk #EngvsInd"
"121",0,"RT @clutchplay: Rohit needs to wear his blues under his whites and Kohli needs to wear his whites under his blues. #IndvEng #FlipIt"
"122",0,"VIRAT KOHLI :'( OUT WITH 4 RUNS ONLY :'( @imVkohli"
"123",0,"RT @SkyCricket: WICKET! Finn gets the big one - Kohli caught behind for 4. India 64/3 at the Gabba. Live now on SS2"
"124",1,"everytime we ask best bat 2 vacate regular place 2 no.4 for the WC, we **** up big time.Tend '99.Tend'07.now Kohli '15. history will repeat."
"125",1,"Why is India's top gun #Kohli being pushed down the order ? Though just an experiment but Kohli's consistency till #WC15 is must! #ENGvIND"
"126",0,"Virat Kohli is appointed the next ODI captain of India. Hits a double century in his captaincy debut #INDvENG"
"127",2,"The fact that someone else loves you doesn't rescue you from the project of loving yourself. -Sahaj Kohli"
"128",-1,"Virat Kohli or flat track bully ? #AUSvIND"
"129",0,"RT @BaluMahe: Hope That BCCI ll allow Anushka Sharma For #CWC15. Particular For Virat Kohli. í ½í¸"
"130",1,"Oh god!
But also not4d contr
RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng"
"131",0,"Anushka becoming an umpire will help perhaps. #Kohli #INDvsENG"
"132",0,"Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fielders!
#IndvEng"
"133",0,"RT @BBCSport: Big wicket for England as Virat Kohli's edge is caught by Jos Buttler. India now 64-3. Live text: http://t.co/HZrRAAxIDJ #bbcâ¦"
"134",0,"@James Gridley Kohli should come out at 3 and rahane should open along with rohit &amp; dhawan should be dropped"
"135",0,"RT @ViratsFaithful: We just need Kohli to be back at his best. Rest will fall back at their places too."
"136",-1,"@piya_kohli hmm agar 230-240+ bana le to chance hae .....Eng weak h against SPIN so ......"
"137",0,"RT @clutchplay: Rohit needs to wear his blues under his whites and Kohli needs to wear his whites under his blues. #IndvEng #FlipIt"
"138",0,"Rohit needs to wear his blues under his whites and Kohli needs to wear his whites under his blues. #IndvEng #FlipIt"
"139",-1,"""@brooke_kohli: what the hell did I just read í ½í¸í ½í²"""
"140",0,"RT @MS_Aditya007: Sanjay Manjrekar is talking sense and iam sure everyone agrees with him,Why Rayudu ahead of Kohli?"
"141",0,"Kohli is a flop star when Dhoni captains the team .. pls read between lines ;-) #INDvsENG"
"142",0,"Only get back form from kohli india should make second batting."
"143",0,"RT @ESPNcricinfo: The extra bounce does it once more. Virat Kohli caught behind for 4.
India 65/3 http://t.co/yaFnQ6Q1DD"
"144",0,"RT @arj_90: Stuart Binny has already scored more runs than Dhawan, Kohli and Raina combined. What a player! #IndvEng"
"145",1,"Phenomenal AB De Villiers, just perfect &amp; High ended on consistency Brendon McCullum and Kane Williamson, packed by fire power Kohli."
"146",0,"RT @FirstpostSports: OUT! Finn gets the big one. Kohli (4) is caught behind.  India 64/3 (16.4 overs) #ENGvIND http://t.co/1I7iOxgA4f"
"147",0,"RT @AllAboutVirat: Tri Series:
England-15 Centuries
Australia-19 Centuries
Virat Kohli-21 Centuriesâ

That's Some Stats! #AllAboutVirat httâ¦"
"148",-2,"Something for pacers and Kohli fails again. Pure flat track bully. #EngvInd"
"149",0,"RT @_RedDevils13: C'mon Dhoni ! Play Sensibly unlike others. And Please stop experimenting With Kohli. 0 or 100 whatever Let him play his gâ¦"
"150",0,"RT @danbrettig: ""For some reason Kohli looks a different player,"" says Brayshaw. Piercing analysis #ENGvAUS"
"151",-1,"Which is more irritating -  Giving away wicket to Moeen or Kohli calling out Maadar/Behan every time"
"152",1,"#ImpactOfCricket:
Colleague walks into office with a smile. Sees India @ 84 for 5. *Frown* ""WTF man. Horrible day. Kohli is too distracted."""
"153",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng"
"154",0,"Stuart Binny has already scored more runs than Dhawan, Kohli and Raina combined. What a player! #IndvEng"
"155",1,"We are the champions of ""Legend making"", no other team do it better than us. #Dhoni #Kohli #Williamson #Afridi #NZvSL"
"156",0,"RT @lnsaneTweets: I FUCKING HATE WHEN PPL POUR KETCHUP ALL OVER THE FRENCH FRIES INSTEAD OF A CORNER &amp; THEY OFFER ME SOME LIKE NO FUCK U ANâ¦"
"157",0,"â@FunnyJokeBook: On point http://t.co/XjlQZlEvsRâ"
"158",0,"@clutchplay @FirstpostSports If it involves Kohli, it's probably true."
"159",0,"@bhogleharsha am saying same which I said vs aus ""shot selections by Rahane and Kohli can be termed as Integrity Issues. Directors Special"""
"160",-1,"Rayudu after eating so many balls.. I knew you will definitely shit.. Bring Virat Kohli back at no 3.
#INDvsENG"
"161",-1,"@bcci #INDvsENG Y u always change Kohli's batting position? mad r what?"
"162",0,"Virat Kohli's Last 11 Innings Vs England (ODIs) 
recent 1st - 4,13,1*,40,0,43,0,26,77*,37,15 
@TheYorkerball
#ENGVIND"
"163",-1,"Too bad no kohli in that list. That English summer #LRT"
"164",-1,"RT @BrokenCricket: Brilliant Crafted Century from Kane Williamson and He Scored that in a tricky Chase vs Sri Lanka...

#NZvsSL"
"165",0,"RT @arj_90: Stuart Binny has already scored more runs than Dhawan, Kohli and Raina combined. What a player! #IndvEng"
"166",0,"@imVKshukla mttt dekho :/ wse target to dega nhi jada or humare bowlers to Wah wah pucho hi nhi :/"
"167",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng"
"168",-1,"So Another failure at 4 #Kohli"
"169",1,"Point is Kohli can bat at 3/4 with ease or even open. But he needs to bat at 4 cos others cant bat elsewhere. Its what team needs! #IndvsEng"
"170",0,"RT @arj_90: Stuart Binny has already scored more runs than Dhawan, Kohli and Raina combined. What a player! #IndvEng"
"171",-1,"RT @BeingCricketFan: Rahane, Kohli, Raina, Rayudu haven't let us miss Rohit Sharma!! Nothing shots to get out. BRAIN FADE!! #IndvEng"
"172",0,"RT @IndianCricNews: BIG WICKET!!! Virat Kohli c Jos Buttler b Steven Finn 4 
India 64/3 
#TriSeries #ENGVSIND #INDvsENG #ENGvIND #INDvENG hâ¦"
"173",-1,"RT @BeingCricketFan: Rahane, Kohli, Raina, Rayudu haven't let us miss Rohit Sharma!! Nothing shots to get out. BRAIN FADE!! #IndvEng"
"174",1,"@RinksB Rayudu is a better batsman and fielder, he would take pressure off for KOHLI.."
"175",-1,"RT @BeingCricketFan: Rahane, Kohli, Raina, Rayudu haven't let us miss Rohit Sharma!! Nothing shots to get out. BRAIN FADE!! #IndvEng"
"176",-1,"Rahane, Kohli, Raina, Rayudu haven't let us miss Rohit Sharma!! Nothing shots to get out. BRAIN FADE!! #IndvEng"
"177",0,"@BCCI OMG what a performance Dhawan,Kohli,Rahane,Rydu,Raina This team 100% Win #IccWc"
"178",0,"Stuart Binny has already scored more runs than Dhawan, Kohli and Raina combined. What a player! #IndvEng"
"179",0,"RT @ibestest: Rahane - Extra confidence.
Kohli - Extra bounce.
Raina - Extra step out.
Rayadu - Extra Poking"
"180",0,"@jjliveson  lol come talk when kohli has score a 100 overseas n won the match! 404 error  @espncricinfo @jacobarnel10"
"181",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng"
"182",0,"RT @ibestest: Rahane - Extra confidence.
Kohli - Extra bounce.
Raina - Extra step out.
Rayadu - Extra Poking"
"183",1,"Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng"
"184",-1,"Virat Kohli not scoring runs has been a big blow so far for India. Think we need to chase for him to score í ½í¸ #INDvsENG"
"185",0,"RT @LOL_SPORTS: Dear commentators, shut up! Kohli is batting at No. 4 because that's Anushka's favourite number! Enough said! #IndvEng"
"186",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c"
"187",-1,"RT @capricornzdiac: #Capricorn's cannot fake a smile or hide our feelings when we are upset."
"188",3,"@GuyHeveldt I keep saying there is NO batsman in the world better than him right now. AB, Kohli, Warner, Smith as good maybe."
"189",0,"Lot of planning n execution needs in Indian batting b4 CWC starts...
Dhawan, Rahane's temperament as a opener, Kohli's batting position, 1/2"
"190",0,"*.....NZ vs SL....*
*.......4TH ODI....*
SL: 276/10
 Nz.212/4         over.41.4
Anderson.26*
Williamson.97*"
"191",0,"#News India vs England Tri-Nation Series, Third ODI Live Cricket Score: India Stumble as Virat Kohli, Suresh Rainaâ¦ http://t.co/zaZdy5nWde"
"192",0,"RT @mohanstatsman: Now it is the turn of Virat Kohli to play a shot normally played by the coach while giving fielding practice to slip fieâ¦"
"193",0,"8 Things Happy People Do Every Morning - http://t.co/VVZc2OQzvr http://t.co/Z21Z6OHPr0"
"194",-1,"Mr.@msdhoni pls play kohli at 3. Don't ruin our only hope of winning the WC by playing him at 4. ur tactic has failed again n again#Kohliat3"
"195",0,"RT @ESPNcricinfo: The extra bounce does it once more. Virat Kohli caught behind for 4.
India 65/3 http://t.co/yaFnQ6Q1DD"
"196",0,"RT @IndiaToday: #TriSeries, Ind vs Eng: Anderson was not needed as Finn gets Kohli out for 4 caught behind. Ind 64/3 http://t.co/xsShDK20sc"
"197",1,"Seems Kohli didn't like @BCCI's decision of not allowing wives and girlfriends during World Cup! #INDvsENG"
"198",1,"Williamson- virat kohli of Newzealand! !! Sheer brilliance!!"
"199",0,"*....Ind vs Eng...*
*....3rd match...*
 India.81/5          over.20          
Dhoni.11*
Binny.5*"
"200",1,"@sudhanks If we opt for 5 bowlers may be I thought kohli @ 4 wud stabilize the middle order"
"201",0,"RT @ibestest: Rahane - Extra confidence.
Kohli - Extra bounce.
Raina - Extra step out.
Rayadu - Extra Poking"
"202",0,"RT @BrokenCricket: Test series memories in England is Slowly hitting our mind.

Dhawan gone to Swinging Ball
Kohli gone Pocking a Ball
Moeeâ¦"
"203",0,"C'mon Dhoni ! Play Sensibly unlike others. And Please stop experimenting With Kohli. 0 or 100 whatever Let him play his game at 3 !"
"204",-1,"RT @cricBC: We need to score 300 every match with this kind of bowling attack. Yes, even against England or Ireland. #IndvEng"
"205",-1,"@Fahim_V yes true..two poor shots in last two innings actually from Kohli. Doesn't matter where he bats."
"206",0,"@bhogleharsha it seems kohli has decided to be at permanent no.4. Last home series was also no.4."
"207",0,"RT @ibestest: Rahane - Extra confidence.
Kohli - Extra bounce.
Raina - Extra step out.
Rayadu - Extra Poking"
"208",2,"RT @ynakg: No matter what...Your best batsman has to come in at his most successful position...SRT at 1...Kohli at 3...Ponting at 3..."
"209",0,"@dna #Kohli Dhoni intentionally playing Kohli at 4th slot......"
"210",0,"@senceofhuman  kohli down indial loose ..then nepal will win today...kholi...khali"
"211",1,"RT @mbraxton11: I am so into guys who dress nice"
"212",0,"RT @ibestest: Rahane - Extra confidence.
Kohli - Extra bounce.
Raina - Extra step out.
Rayadu - Extra Poking"
"213",-1,"what the hell did I just read í ½í¸í ½í²"
"214",0,"@rashi_kakkar-Kohli edging it and cussing sums it up"
"215",0,"Like Sachin was made for Opening in ODI's , Kohli is made for No.3 in Odi. #Ganguly #Dhoni #SameMistake #INDvsENG"
"216",0,"We just need Kohli to be back at his best. Rest will fall back at their places too."
"217",-2,"This is pathetic yaar,who takes these decisions!! Kohli at 4 is pathetic, didn't you see that in #WC2011 Let him bat at 3 #ENGvIND #IndvEng"
"218",1,"Finn has sent Rahane, Rayudu and kohli back to dug-out in his first five overs. He's looking in good rhythm. Moral boosting spell. #IndvEng"
"219",0,"@bhogleharsha.. Sir, kohli at 4.. Gets out early. We don't want to see this, do we?"
"220",0,"@Abhi_rowdy @piya_kohli what happened sis...?"
"221",0,"4TH_ODI_MaTcH
SL_vs_NZ
TarGeT_277
NZ_207/4
OveRs_41.
C Anderson_23*
K Williamson_95*

Herath
1-0-1-4-1-0
Need 70 Runs To Win From 54 Balls."
"222",1,"Kane Williamson is the new virat kohli. Minus the MC BC. Easy chase now for the kiwis. We should have won this one.
#NZvSL"
"223",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c"
"224",0,"@ImVKohlisAngel ask to madam ji mujhe jo bolna tha bol diya  @piya_kohli BABY Film This Friday"
"225",0,"Who told virat Kohli that it was a catching practice session?"
"226",0,"Whattey batting display from team #india please bring #AnushkaSharma for #kohli to come back in form #INDvsENG"
"227",0,"Test series memories in England is Slowly hitting our mind.

Dhawan gone to Swinging Ball
Kohli gone Pocking a Ball
Moeen Ali takes a Wicket"
"228",0,"RT @BaluMahe: Hope That BCCI ll allow Anushka Sharma For #CWC15. Particular For Virat Kohli. í ½í¸"
"229",0,"RT @jb_barker10: Fr though í ½í²¯í ½í¸ http://t.co/SuWalSWl5R"
"230",0,"@brooke_kohli true í ½í¸"
"231",1,"@piya_kohli pleasure :-))"
"232",2,"@ESPNcricinfo Virat Kohli's 141 in Adelaide stands out by miles. One of the best and memorable Test Innings."
"233",1,"@eyon_berney anythings better than these lol"
