"","score","text","path"
"173",2,"RT @iam_arven: Vikram's Anniyan make me like him and now ""I"" make me love him as a fan ;)

#VikramSir (Y)","https://twitter.com/Kunalan_Junior"
"176",1,"RT @karuappi: @chiyaanvikram Vikram Sir.. I Am fan from Karnataka.. Watched ur film. Simply Superb ur acting... Keep Gng... All the best....","https://twitter.com/Karthic12345"
"181",2,"RT @ashishdondapati: watched ""aai"" an excellent masterpiece of #vikram and #Shankar.brilliant acting from  chiyan vikram","https://twitter.com/Karthic12345"
"190",1,"@LavaMobile super #MyLava hamper. hoping it goes well with my phone too","https://twitter.com/vikram_sun"
"191",1,"RT @vuinmedia: @chiyaanvikram's #Imovie joins Kollywood's elite 100 crore club

http://t.co/2ojNXd23ff

@Aascars #Vikram @CHIYAANism http:/â¦","https://twitter.com/Karthic12345"
"193",1,"RT @jatinsapru: Hey boys, you get a bonus point for chasing the total under 40 overs.. Not setting one #INDvsENG #Justsaying","https://twitter.com/vikram_l"
"198",1,"RT @LavaMobile: One lucky winner to Win a Lava hamper. Gear up! #MyLava contest starts at 1 PM.","https://twitter.com/vikram_sun"
"199",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/Ctmishal"
"204",1,"@lpsdmmsumanhuu 
2. @NeeruVerma1703 
3. @vikram_sun 
Follow @DaburHoney_Ind &amp; take part in #Jealubbies contest to win One Plus One phone","https://twitter.com/Rajeesh077"
"206",2,"@itisnmk thala have 1000 times fans of vikram shut your ass hole we love chiyaan but thala his god for us .","https://twitter.com/aro_1993"
"208",1,"@shankarshanmugh  second time watching I ... #niceonebro  #Chiyaan #AmyJackson nice effort from vikram and u ...","https://twitter.com/kanduri12"
"210",1,"RT @DaburHoney_Ind: Time for the next question!! RT if you are ready for Q2 of #Jealubbies","https://twitter.com/vikram_sun"
"213",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/manuponnet"
"219",1,"RT @BLRFashionWeek: Listen up #Bangalore! We have #BFW12 contest today at 4pm on our twitter. Participate and win passes for shows on... htâ¦","https://twitter.com/vikram_sun"
"220",1,"Ultimate Movie I and Vikram done a good job.","https://twitter.com/AKV8888"
"223",1,"@MumbaiCityFC awesome #MumbaiCityFC","https://twitter.com/vikram_sun"
"226",2,"#WalkWithKejriwal guys great support, this was needed from all of us.. Just press jhadu button on EVM on 7th Feb.","https://twitter.com/vikram_88"
"227",1,"RT @DaburHoney_Ind: Superb response folks!! Keep your tweets coming in &amp; you may win #OnePlusOne!! #Jealubbies","https://twitter.com/vikram_sun"
"236",1,"RT @BLRFashionWeek: Listen up #Bangalore! We have #BFW12 contest today on our twitter @BLRFashionWeek. Participate and win passes for... htâ¦","https://twitter.com/vikram_sun"
"238",1,"@AiMovie Spectacular! A Visual Delight! Super Talented #Vikram, Beautiful @iamAmyJackson &amp; on d top Magic of @arrahman, Highly Recommended!!","https://twitter.com/ImPramodP"
"251",1,"RT @DaburHoney_Ind: #OnePlusOne phone to be won!! First question coming up next!! RT NOW!! #Jealubbies","https://twitter.com/vikram_sun"
"252",2,"@vikram_sun Join @myntra  to play #PehnKeNiklo #Contest #MyntraStadium and win vouchers worth Rs 12K","https://twitter.com/maheshsaggammmm"
"254",2,"Undoubtedly the most exuberant Super hero after Rajinikanth.... Vikram!!! #Respect!! â watching I (film) at... http://t.co/4KrPPvSiHt","https://twitter.com/Aravind20037"
"270",1,"RT @DaburHoney_Ind: All rules are out!! Are you ready for #Jealubbies contest questions? RT NOW!!!","https://twitter.com/vikram_sun"
"277",3,"RT @DaburHoney_Ind: Rule 6: One lucky winner to win a One Plus One phone, basis the performance during the contest #Jealubbies","https://twitter.com/vikram_sun"
"281",1,"Missing breakfast isn't a good idea. I realise it time and time over again. Can't hold up until lunch, if it happens that is.","https://twitter.com/vikram_sun"
"282",2,"RT @uktamilbo: #I UK - As of just now, it has surpassed #Lingaa in collections. Now #5 All Time. Incredible and well deserved achievement fâ¦","https://twitter.com/aravinditzme"
"292",1,"RT @DaburHoney_Ind: Rule 5: Inviting more friends to participate in the contest will increase your chances of winning #Jealubbies","https://twitter.com/vikram_sun"
"304",1,"RT @Austininba1: @_harini_ it's a movie that portrayed the heavy hard work and dedication of vikram (hero)... Ufff...","https://twitter.com/_harini_"
"305",1,"@_harini_ it's a movie that portrayed the heavy hard work and dedication of vikram (hero)... Ufff...","https://twitter.com/Austininba1"
"322",3,"RT @DaburHoney_Ind: Rule 2: All 10 questions must be answered correctly and the quicker, the better #Jealubbies","https://twitter.com/vikram_sun"
"323",1,"RT @sekartweets: Really happy for #Vikram that his hard work got overwhelming reception... looking forward to see him in many successful moâ¦","https://twitter.com/aravinditzme"
"324",1,"RT @naz_krq: Plz don't support piracy Vikram fans for any movie ,sad to see some are sharing screenshots taken from #I pirate copies.","https://twitter.com/MRAMU1"
"345",2,"RT @OnlyKollywood: A lovely, thoughtful minimal poster of #I 

@iamAmyJackson @pcsreeram #Vikram 

Via Madhavan Creations. http://t.co/M7Npâ¦","https://twitter.com/aravinditzme"
"351",2,"Good friends...Both Vijay and Vikram...and their fans following them... That's Maturity of Vijay and vikram fans.. http://t.co/5TzgqYrYRn","https://twitter.com/vj_gopi"
"352",1,"@paragonfootwear b. AB de Villiers. Can do everything, batting, bowling, keeping, fielding. in t20, odi, tests. awesome","https://twitter.com/vikram_sun"
"357",1,"Congratulations to @_fawadakhan_  for his filmfare nominations of best debutant vikram singh rathore from khoobsurat http://t.co/yrhZq9l5UU","https://twitter.com/dubey_ruchika"
"371",3,"@DaburHoney_Ind #Jealubbies awesome #Jealubbies contest #Jealubbies  and #Jealubbies  awesome #Jealubbies  prize","https://twitter.com/vikram_sun"
"372",2,"RT @DaburHoney_Ind: 15 mins to go!!! Are you ready to for #Jealubbies?
You can win One Plus One phone. RT and spread the word! #ContestAlert","https://twitter.com/vikram_sun"
"382",1,"I saw I movie that was marvellous especialy vikram acting is mindblowing really watchable movie","https://twitter.com/prakashbywa1"
"384",1,"RT @WHEForum: WHEF secretariat with Vikram Sharma, our new Digital Operation Lead.

We welcome him on board. http://t.co/UVpM5RvnxG","https://twitter.com/e_mep"
"385",1,"RT @AdibTech: A fantastic @Quora question for #DataScience enthusiasts: http://t.co/kEB3E12qWG #data #DataAnalytics #bigdata","https://twitter.com/Vikram_Tiwari"
"391",1,"@TimesNow its a good thing for all,sir","https://twitter.com/vikram_CSI"
"392",2,"@23_rahulr very very true words rahul well said our #vikram sir @shankarshanmugh is pride of our cine #i rules","https://twitter.com/krishthepoet"
"399",1,"@chiyaanvikram's #Imovie joins Kollywood's elite 100 crore club

http://t.co/2ojNXd23ff

@Aascars #Vikram @CHIYAANism http://t.co/eJsW33sT2K","https://twitter.com/vuinmedia"
"401",1,"#I hits the bull's eye; crosses Rs 100 crore in its opening weekend worldwide! @iamAmyJackson @shankarshanmugh #vikram #blockbuster","https://twitter.com/itzmycall"
"402",1,"#Vikram's #I beats #Vijay's #Kaththi collections http://t.co/quJL5Hn2Li #boxoffice #shankar #top","https://twitter.com/TamilStudios"
"408",2,"#I - While Vikram, Amy and the locales are worth a watch, in the end you feel like a beautiful dream took a crap in your head.","https://twitter.com/anandgb"
"413",2,"""I"" is not awesome #Athukummela epic movie í ½í±í ½í±í ½í± vikram's acting z fantastic! AmyJackson is bae í ½í¸í ½í¸í ½í¸ #mersalayiten","https://twitter.com/Naazick"
"416",2,"@ruhi btw random (unasked for) suggestion.If u liked Vikram Seth,try his An equal music. Much smaller but soo beautiful (atleast 4 me)","https://twitter.com/DhanyaLak"
"430",1,"@murtazasolangi Of course you right. When govts form committees for obvious solutions they are not looking for solutions! @KhurramHusain","https://twitter.com/Vikram_Sood"
"431",2,"@hegdeashwin please watch #I, vikram's acting is phenomenal as well as it's shankar sir's movie :)","https://twitter.com/AishwaryaShobha"
"432",1,"RT @ao_lovebook: I love you just the way you are.","https://twitter.com/vikram_029"
"436",2,"RT @ao_lovebook: You're interesting and you different, and I love that.","https://twitter.com/vikram_029"
"437",3,"@kbalakumar simply because of Vikram's acting being good &amp; the 'love the inner beauty' crux of the film kind of played out...@MokkaCheenu","https://twitter.com/atlasdanced"
"441",1,"I liked a @YouTube video http://t.co/FwrGHzG4qm Windows Phone 8.1: Cortana, Quiet hours &amp; Inner Circle demo and how to?","https://twitter.com/vikram_keshari"
"457",2,"The only good thing that anyone claiming to do good for Delhi is that they can remove half statehood. #DelhiPolls 

Everything else is hokum","https://twitter.com/vikram_sun"
"460",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/muthvadivel"
"461",1,"RT @MumbaiCityFC: Just a few more hours till our caption contest ends. Last chance to win yourself a #MumbaiCityFC jersey!","https://twitter.com/vikram_sun"
"467",1,"RT @karuappi: @chiyaanvikram Vikram Sir.. I Am fan from Karnataka.. Watched ur film. Simply Superb ur acting... Keep Gng... All the best....","https://twitter.com/Sarath43Krish"
"469",1,"@chiyaanvikram Vikram Sir.. I Am fan from Karnataka.. Watched ur film. Simply Superb ur acting... Keep Gng... All the best....","https://twitter.com/karuappi"
"471",1,"I liked a @YouTube video http://t.co/SabqG7mpy7 I - Pookkalae Sattru Oyivedungal Lyric | A.R. Rahman | Vikram | Shankar","https://twitter.com/MalolanS"
"473",3,"RT @KomalNahta: Shankar's #I is grand &amp; has great acting by Vikram, ostentatious sets &amp; lovely action. Will score. Read my review at https:â¦","https://twitter.com/aswinbm"
"474",1,"Hatsoff to vikram for his dedication #I and shankar for designing this character one of the memorable characters in tamil cinema","https://twitter.com/TweetRealityMan"
"487",1,"Kumare - Vikram Gandhi | http://t.co/GkfrJ3hpPN | Independent #nowplaying #Independent top rented movies http://t.co/NEY0DBrXRw","https://twitter.com/dancintina"
"498",1,"RT @DaburHoney_Ind: One hour to go before the #contest starts!
Follow @DaburHoney_Ind now to know about #Jealubbies &amp; win exclusive prizes.â¦","https://twitter.com/vikram_sun"
"505",1,"@Vikram_Sood Interestingly case is built up yet call to action is merely proposal subject to flexibility~","https://twitter.com/kadar_k"
"508",1,"@vikram_sood @zeemana I think you know @MissDiagnosis Her very well written article above","https://twitter.com/BuddySolar"
"511",2,"#I = #Anniyan + #Kadhalan. Hats off to Mr. #Vikram. Mr. #Shankar, pls make nxt one with strong script! V hv enjoyed ur extravaganza enuf :-)","https://twitter.com/srihari_sr"
"515",1,"RT @NDTVPrime: Participate in our #Contest at 5:30PM &amp; Ans 3 Qs using #ImitationGame to win. @ContestsInIndia @Contest_in @Contestmumbai @Câ¦","https://twitter.com/vikram_sun"
"517",1,"Good one. ""@Lmkmoviemaniac: A really interesting interview of #ChiyaanVikram, Do read on http://t.co/cFC8e12Ukf
#imovie #Vikram #Shankar""","https://twitter.com/SunderNagesh"
"521",2,"RT @tweetkumud: After  many  years  if u don't  want to say ""once upon  a time der was a honest person  but I didn't support  "" #WalkWithKeâ¦","https://twitter.com/saxena_vikram"
"540",3,"RT @KomalNahta: Shankar's #I is grand &amp; has great acting by Vikram, ostentatious sets &amp; lovely action. Will score. Read my review at https:â¦","https://twitter.com/Karthic12345"
"542",1,"RT @Lmkmoviemaniac: A really interesting interview of #ChiyaanVikram, Do read on http://t.co/AN7Q26dLxG
#imovie #Vikram #Shankar","https://twitter.com/CPAshwin"
"545",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/ranraj23"
"551",2,"@iamAmyJackson Such a awesome acting in i movie...i have seen  2 times 1 for vikram and 1 for you...keep rocking..... God bless you always","https://twitter.com/iamranji1"
"553",1,"Police protection for #Shankar - #Shankar- I- #Vikram- #Santhanam http://t.co/GqxDZkBIaW #ZippedNews http://t.co/3DGSRszLzN","https://twitter.com/news_in_summary"
"556",1,"RT @naz_krq: Plz don't support piracy Vikram fans for any movie ,sad to see some are sharing screenshots taken from #I pirate copies.","https://twitter.com/Karthic12345"
"559",1,"RT @Lmkmoviemaniac: A really interesting interview of #ChiyaanVikram, Do read on http://t.co/AN7Q26dLxG
#imovie #Vikram #Shankar","https://twitter.com/Karthic12345"
"560",1,"@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/wnnTpz6Gm0 | @iamAmyJackson @Aascars #I http://t.co/h6gSIknfuJ""","https://twitter.com/dineshk_moorthy"
"563",1,"I liked a @YouTube video http://t.co/WcjyiggTQb I - Mersalaayitten Lyric | A.R. Rahman | Vikram | Shankar","https://twitter.com/YaShHwAnTh"
"571",1,"RT @ASUSIndia: Our rules are simple:
1. Follow us
2. RT our tweets
3. Use #EeeBook in all your tweets 
4. Invite friends

Are you ready?","https://twitter.com/vikram_sun"
"577",1,"RT @IamMushtak: #Chiyaan #Vikram I enters top 25 highest grosser list in Indian Cinema. Much deserved and it will go #AdhukumMela http://t.â¦","https://twitter.com/KarthikLawrence"
"588",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/rimzi_mohamed"
"600",1,"RT @nivedithg: Hi guys, Good morning. Are you ready for the #BFW12 #contest @BLRFashionWeek ??? Stay Tuned","https://twitter.com/vikram_sun"
"605",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/tweet2karth"
"613",2,"RT @OnlyKollywood: A lovely, thoughtful minimal poster of #I 

@iamAmyJackson @pcsreeram #Vikram 

Via Madhavan Creations. http://t.co/M7Npâ¦","https://twitter.com/PrakashMahadev"
"617",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/RAJA211113"
"618",1,"Happy with 'I' movie success - Vikram - Tv9 http://t.co/pYsGAkwdQu #30m #httpgdatayoutubecomschemas2007video #news","https://twitter.com/aravindpalepu"
"619",1,"Police protection for Shankar
http://t.co/I4pHL4xj8K #Shankar #I #Vikram #Santhanam","https://twitter.com/Tamilcinema24"
"620",2,"@amyradastur93 I am your great fan. who is your fav tamil actor?","https://twitter.com/jawahar_vikram"
"621",1,"People wth #I vikram DP ..Please change. ..without glasses it looks like intestines.","https://twitter.com/bladenomics"
"628",1,"@atulkarmarkar Andheri W, 350 pm. weekly once(Sunday) cleaningfrom inside. Including cleaning the foot rest etc properly","https://twitter.com/vikram_sun"
"629",1,"RT @SarwarAysha: #Vikram's hard-work has taken him great places! Agree?

@chiyaanvikram  #IMovie #Chiyaan #Shankar #ARRahman#AiMovie http:/â¦","https://twitter.com/Sarath43Krish"
"632",1,"Police protection for Shankar
http://t.co/oaITTOAolv #Shankar #I #Vikram #Santhanam","https://twitter.com/tamilcinema24_"
"634",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/senthil_dhil"
"640",3,"RT @kanskanes: I is wonder full moviev vikram is best hero","https://twitter.com/Naveenvikram1"
"641",2,"RT @RegiKandiah: The movie I watched yesterday is still on my mind. Such an amazing film! #I super acting by vikram #tamil","https://twitter.com/Naveenvikram1"
"643",1,"RT @SarwarAysha: #Vikram's hard-work has taken him great places! Agree?

@chiyaanvikram  #IMovie #Chiyaan #Shankar #ARRahman#AiMovie http:/â¦","https://twitter.com/Karthic12345"
"644",2,"RT @Funny_Truth: To make YouTube videos load faster, right click on the video, hit settings and move the 'local storage' scroll bar all theâ¦","https://twitter.com/vikram_rocks"
"647",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/Charan_Arjun4"
"649",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/s__dawwg"
"652",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/gurucool90"
"654",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/VIPVIGnsh1"
"655",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/ChiyaanNaresh"
"660",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/Sarath43Krish"
"661",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/ChiyaanNaresh"
"663",2,"RT @RegiKandiah: The movie I watched yesterday is still on my mind. Such an amazing film! #I super acting by vikram #tamil","https://twitter.com/Karthic12345"
"668",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/ImVjAnand"
"669",1,"RT @mtharushihan: Career best performance of 2 GREAT Actors of Indian Cinema @aamir_khan in @PKTheFilm &amp; #Vikram in @AiMovie! Do WATCH! httâ¦","https://twitter.com/emrozs"
"671",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/ash_sound_shiva"
"673",1,"RT @Lmkmoviemaniac: A really interesting interview of #ChiyaanVikram, Do read on http://t.co/AN7Q26dLxG
#imovie #Vikram #Shankar","https://twitter.com/alisheik786"
"674",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/MaNaSAhMeD6"
"677",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/ShraSai"
"678",1,"RT @OnlyKollywood: .@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http:â¦","https://twitter.com/Anythng4Vj"
"680",1,".@chiyaanvikram joins the elite 100 crore club in Kollywood! 

http://t.co/3eJLuCUBlm | @iamAmyJackson @Aascars #I http://t.co/tbw00OJSYt","https://twitter.com/OnlyKollywood"
"681",2,"""Don't go in the pursuit of happiness, find happiness in the pursuit""","https://twitter.com/Vikram_Shr"
"685",2,"RT @RegiKandiah: The movie I watched yesterday is still on my mind. Such an amazing film! #I super acting by vikram #tamil","https://twitter.com/RDBalaji"
"686",3,"RT @kanskanes: I is wonder full moviev vikram is best hero","https://twitter.com/RDBalaji"
"688",1,"RT @sekartweets: Really happy for #Vikram that his hard work got overwhelming reception... looking forward to see him in many successful moâ¦","https://twitter.com/alisheik786"
"690",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/vamshi08tweets"
"693",1,"@DIPPGOI: #""Make in India"" campaign will boost production of bio-based industries: Vikram Prabhu | Business Standard News: ...","https://twitter.com/sitaram_thakare"
"701",1,"RT @mtharushihan: Career best performance of 2 GREAT Actors of Indian Cinema @aamir_khan in @PKTheFilm &amp; #Vikram in @AiMovie! Do WATCH! httâ¦","https://twitter.com/AroonRathore"
"702",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/alisheik786"
"704",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/ggunalan10"
"706",3,"RT @kanskanes: I is wonder full moviev vikram is best hero","https://twitter.com/AiMovie"
"707",2,"RT @RegiKandiah: The movie I watched yesterday is still on my mind. Such an amazing film! #I super acting by vikram #tamil","https://twitter.com/AiMovie"
"711",1,"RT @mtharushihan: Career best performance of 2 GREAT Actors of Indian Cinema @aamir_khan in @PKTheFilm &amp; #Vikram in @AiMovie! Do WATCH! httâ¦","https://twitter.com/Kiren_A"
"719",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/cute_aishwarya"
"720",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/ParineetisbaE"
"724",2,"RT @iamAmyJackson: Sharing screen space with Vikram has been absolutely incredible - he's the most inspiring actor out there! http://t.co/2â¦","https://twitter.com/AiMovie"
"730",2,"RT @IBalenduS: @AiMovie Can anyone find any dedicated actor more than Vikram? What an incredible journey! @Aascars @iamAmyJackson #I http:/â¦","https://twitter.com/Sudharsun7"
"742",1,"#""Make in India"" campaign will boost production of bio-based industries: Vikram Prabhu | Business Standard News: http://t.co/asWHLHgmGY","https://twitter.com/DIPPGOI"
"744",2,"@Priyalives @MeraDharm @ivivekbansal no wonder hero Vikram Batra's mother left this party.","https://twitter.com/Saffronwing1"
"746",1,"Demographic dividendâ@livemint: After World Bank, IMF confirms: India to grow faster than China in 2016 http://t.co/0ni1DIn33zâ#india #china","https://twitter.com/vivek_vikram"
"758",1,"RT @Lmkmoviemaniac: A really interesting interview of #ChiyaanVikram, Do read on http://t.co/AN7Q26dLxG
#imovie #Vikram #Shankar","https://twitter.com/aswinbm"
"773",2,"What passion!! â@Lmkmoviemaniac: An interesting interview of #ChiyaanVikram, Do read on http://t.co/SbhFDDkXqI
#imovie #Vikram #Shankarâ","https://twitter.com/balajeesh"
"782",1,"RT @Rajasekaran_g: Watched Shankar/Vikram ""I"" Movie &amp; Fantastic one.I enjoyed the movie every bit and shankar is gone to next level.Vikram â¦","https://twitter.com/aswinbm"
"811",1,"WHEF secretariat with Vikram Sharma, our new Digital Operation Lead.

We welcome him on board. http://t.co/UVpM5RvnxG","https://twitter.com/WHEForum"
"813",1,"RT @sekartweets: Really happy for #Vikram that his hard work got overwhelming reception... looking forward to see him in many successful moâ¦","https://twitter.com/sivavj8"
"816",2,"RT @FCB_Maniac: #I Shankar's masterpiece. Absolutely loved it. Enjoyed every second of the movie. VIKRAM KILLED IT. Perfect pongal movie!!!â¦","https://twitter.com/97139603b895401"
"820",1,"RT @TrafflineDEL: Heavy traffic from Dhola Kuan towards Vikram Vihar, leading towards Gurgaon express way.","https://twitter.com/Ankurgee"
"824",2,"RT @OnlyKollywood: A lovely, thoughtful minimal poster of #I 

@iamAmyJackson @pcsreeram #Vikram 

Via Madhavan Creations. http://t.co/M7Npâ¦","https://twitter.com/yashinikannu"
"829",1,"RT @ajandha: I feel like I shouldn't be as attracted to Vikram as I am considering he's almost 49 years old. But GAWD DAMN.","https://twitter.com/abirahhhh"
