"","score","text","path"
"124",1,"everytime we ask best bat 2 vacate regular place 2 no.4 for the WC, we **** up big time.Tend '99.Tend'07.now Kohli '15. history will repeat.","https://twitter.com/HattoriHanzodon"
"125",1,"Why is India's top gun #Kohli being pushed down the order ? Though just an experiment but Kohli's consistency till #WC15 is must! #ENGvIND","https://twitter.com/Kushal_BFMV"
"127",2,"The fact that someone else loves you doesn't rescue you from the project of loving yourself. -Sahaj Kohli","https://twitter.com/PrizeMe95704"
"130",1,"Oh god!
But also not4d contr
RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng","https://twitter.com/Its_GN"
"145",1,"Phenomenal AB De Villiers, just perfect &amp; High ended on consistency Brendon McCullum and Kane Williamson, packed by fire power Kohli.","https://twitter.com/DrNaumanNiaz"
"152",1,"#ImpactOfCricket:
Colleague walks into office with a smile. Sees India @ 84 for 5. *Frown* ""WTF man. Horrible day. Kohli is too distracted.""","https://twitter.com/ASShishism"
"153",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng","https://twitter.com/sramu"
"155",1,"We are the champions of ""Legend making"", no other team do it better than us. #Dhoni #Kohli #Williamson #Afridi #NZvSL","https://twitter.com/CrazyPusa"
"167",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng","https://twitter.com/feat_gautham"
"169",1,"Point is Kohli can bat at 3/4 with ease or even open. But he needs to bat at 4 cos others cant bat elsewhere. Its what team needs! #IndvsEng","https://twitter.com/Kaduji_Faisal"
"174",1,"@RinksB Rayudu is a better batsman and fielder, he would take pressure off for KOHLI..","https://twitter.com/ousideoffstump"
"181",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng","https://twitter.com/FirstpostSports"
"183",1,"Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng","https://twitter.com/clutchplay"
"186",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/BilalGunner99"
"188",3,"@GuyHeveldt I keep saying there is NO batsman in the world better than him right now. AB, Kohli, Warner, Smith as good maybe.","https://twitter.com/NZ_Sports_Hound"
"197",1,"Seems Kohli didn't like @BCCI's decision of not allowing wives and girlfriends during World Cup! #INDvsENG","https://twitter.com/rakeshvchandran"
"198",1,"Williamson- virat kohli of Newzealand! !! Sheer brilliance!!","https://twitter.com/DheapakV"
"200",1,"@sudhanks If we opt for 5 bowlers may be I thought kohli @ 4 wud stabilize the middle order","https://twitter.com/prasdbZ"
"208",2,"RT @ynakg: No matter what...Your best batsman has to come in at his most successful position...SRT at 1...Kohli at 3...Ponting at 3...","https://twitter.com/raghuvaranpspk"
"211",1,"RT @mbraxton11: I am so into guys who dress nice","https://twitter.com/brooke_kohli"
"218",1,"Finn has sent Rahane, Rayudu and kohli back to dug-out in his first five overs. He's looking in good rhythm. Moral boosting spell. #IndvEng","https://twitter.com/Razicricket"
"222",1,"Kane Williamson is the new virat kohli. Minus the MC BC. Easy chase now for the kiwis. We should have won this one.
#NZvSL","https://twitter.com/daggers15"
"223",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/Iamaijazkhan"
"231",1,"@piya_kohli pleasure :-))","https://twitter.com/imVKshukla"
"232",2,"@ESPNcricinfo Virat Kohli's 141 in Adelaide stands out by miles. One of the best and memorable Test Innings.","https://twitter.com/ShamimSyad"
"233",1,"@eyon_berney anythings better than these lol","https://twitter.com/brooke_kohli"
"236",1,"@brooke_kohli better then the apple ones","https://twitter.com/eyon_berney"
"240",1,"RT @hitesh_jain90: How about channels does a survey asking whether they would like to have Public Debate between ""@ArvindKejriwal &amp; @thekirâ¦","https://twitter.com/kohli_arpit"
"242",1,"RT @KerskerGirl_17: I actually had a good ass weekend","https://twitter.com/brooke_kohli"
"245",1,"@piya_kohli hehe  okay !!
btw Good morning bt jyda good ni h #Ind k score card k dekh k -_-","https://twitter.com/imVKshukla"
"254",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/Abidmirza16"
"255",1,"I wonder what on earth has happened to Indian Cricket. 69 runs and 5 down in 20 overs í ½í¸ Kohli even you din't play and went out on 4 í ½í¸","https://twitter.com/YashRodriguez10"
"258",1,"there is no such thing as a good iPhone charger","https://twitter.com/brooke_kohli"
"265",1,"@bhogleharsha Kohli at 4 does make sense when India are batting first with Rahane, Rohit and Dhawan at the top. But no.3 again while chasing","https://twitter.com/cric_fever"
"308",1,"Dhoni's ideas seems to be outdated now...It was not proper batting order.
Why he push kohli to 4 th place?
Why he retaining dhawan?","https://twitter.com/skakad2010"
"328",1,"@mohanstatsman  now, who played That coach shot perfectly ?? Kohli or rayudu","https://twitter.com/raghudiddigi"
"370",2,"Kohli vs England, still a better love story then twilight.","https://twitter.com/nakskhan27"
"411",1,"Pushing kohli to No.4 hasn't worked a bit.. big time flop move.. theva illadha vela ahead of world cup..","https://twitter.com/iamsubs"
"423",1,"@BCCI well batting Virat Kohli","https://twitter.com/vparth_"
"441",1,"RT @geosuperhdtv: #INDvENG: #WICKET: #India 64/3 (16.4/50 ov, won the toss) v #England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
#CWC15â¦","https://twitter.com/BeingSujAnDahAl"
"479",2,"@bhogleharsha  kohli is best at 3...so its better to make him bat at 3 ...at 4 wat happens every1 knw #ENDVSIND","https://twitter.com/utshav777"
"499",1,"I think kohli is getting over confident with his techniques...trying too many things #INDvsENG","https://twitter.com/pruth_we"
"517",1,"@DannyDTaken well I just came home but didn't get inside yet but right before I left I saw Kohli played a crap shot. He's out?","https://twitter.com/CharlieSosa23"
"540",1,"RT @geosuperhdtv: #INDvENG: #WICKET: #India 64/3 (16.4/50 ov, won the toss) v #England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
#CWC15â¦","https://twitter.com/CWCWatch"
"541",1,"#INDvENG: #WICKET: #India 64/3 (16.4/50 ov, won the toss) v #England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
#CWC15 #CRICKET","https://twitter.com/geosuperhdtv"
"559",1,"HUGE WICKET! Kohli is gone, dismissed by the impressive Finn. India 3-64. http://t.co/jx5lVzOR1T #ENGvIND http://t.co/cJ4nIlmlhu","https://twitter.com/NewsCricket24"
"561",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/babar_ahmad"
"563",1,"Kohli should be removed from team !!! This stardom &amp; success has caught his head !

#IndVsEng","https://twitter.com/DetectiveBatsy"
"567",1,"Raina fangirls didnt get opportunity to celebrate Kohli's wicket!","https://twitter.com/Lost__Musician"
"572",1,"RT @chetannarula: Point is Kohli can bat at 3/4 with ease or even open. But he needs to bat at 4 cos others cant bat elsewhere. Its what teâ¦","https://twitter.com/anoj_rp"
"589",2,"@TheSaintKopite Kohli was supposed to be a great batsman, Dhawan was supposed to be Da One, Rahane was supposedly our best batsman","https://twitter.com/varun12"
"600",2,"Why change something that worked wonderfully over past few years? Kohli must bat at no 3.@cricketaakash @BCCI @fwildecricket @IndiaToday","https://twitter.com/ImJagrutThakur"
"605",2,"Something is not good in indian cricket team,feels like kohli doesnt want to play for dhoni.","https://twitter.com/MUtdPassion"
"609",1,"RT @chetannarula: Kohli at 4 is good cos only 6 bats. Can control whether chasing/batting 1st. Doesnt need 40 balls to get going unlike Rohâ¦","https://twitter.com/anoj_rp"
"612",1,"""@imAbhijeet0803: Raina fangirls didnt get opportunity to celebrate Kohli's wicket!"" Hahaha exactly :v","https://twitter.com/piya_kohli"
"622",1,"#Kohli trivia - as long as #Dhoni is #Indian #cricket team captain, I'm not gonna play well.","https://twitter.com/niravchaku"
"624",1,"RT @imAbhijeet0803: Raina fangirls didnt get opportunity to celebrate Kohli's wicket!","https://twitter.com/piya_kohli"
"628",1,"Nd then pick anushka for a date RT @amancard431: Looks like Kohli was in hurry to drop dhawan at airport for flight back home.#INDvsENG","https://twitter.com/imanishs76"
"632",1,"Raina fangirls didnt get opportunity to celebrate Kohli's wicket!","https://twitter.com/imAbhijeet0803"
"637",2,"RT @chetannarula: Reasoning that Kohli is your best batsman n should bat at no.3 is not valid. By that best batsman logic, he should open iâ¦","https://twitter.com/anoj_rp"
"647",2,"The fact that someone else loves you doesn't rescue you from the project of loving yourself. -Sahaj Kohli","https://twitter.com/PrizeWorld82170"
"653",1,"Whats wrong with kohli? Captaincy aspiration??? Watever he z loosing his repo as a best batsman #INDvsENG","https://twitter.com/cricketsourabh"
"658",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/ayaz_khan007"
"675",3,"@MeinHunKon Kohli imo. ABD is great as well. Equally good tbf","https://twitter.com/BleedBarca"
"682",1,"@iamurad much better to have Kohli at 3 I think.","https://twitter.com/Akbarmanjyani"
"683",1,"RT @CWC15Score: WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/B6Yq3a8Q1â¦","https://twitter.com/BeingSujAnDahAl"
"684",1,"Kohli  just Dashing dude
Can't  beat like Yuvi","https://twitter.com/NakhareWali"
"688",1,"HUGE WICKET! Steve Finn sends #India star Virat Kohli back to the pavilion! Can #England win this? #ENGvIND... https://t.co/MQ9YiUCFQi","https://twitter.com/therealfanatix"
"690",1,"RT If you think Jimmy is more sexy than Kohli.","https://twitter.com/TheTypoOfGod"
"703",2,"RT @karachikhatmal: @StonerJesus it was easier to learn to admire Kohli than it was to realise India mei itni kamal music hai, all credit tâ¦","https://twitter.com/StonerJesus"
"705",1,"I think Kohli is making a statement, if you dont make me captain you dont deserve my best !","https://twitter.com/tweetme_ranjith"
"728",1,"@ESPNcricinfo I think changing kohli to no 4 not working and will not work he should play 1st down","https://twitter.com/panditrockss"
"733",1,"It's like summer all over again! Kohli edging behind the wicket, gone to an English quick... #bbccricket","https://twitter.com/Heatedpete"
"734",3,"@ShaneWarne anything honest about going out FOW 64. Kohli plays, he wins, what an honest coincidence. THATS exactly what ASIO said about it","https://twitter.com/paulhadley555"
"738",1,"RT @FOXCricketLive: HUGE WICKET! Kohli is gone, dismissed by the impressive Finn. India 3-64. http://t.co/nRBAXnW7DE #ENGvIND http://t.co/2â¦","https://twitter.com/BeingSujAnDahAl"
"741",1,"Please make him bat at 3!!!! This single man s enough to beat any team.. #Kohli","https://twitter.com/DheapakV"
"749",1,"RT @ESPNscorecard: WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c â Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/b3Yaqhâ¦","https://twitter.com/MsDhoni91"
"750",1,"RT @FOXCricketLive: HUGE WICKET! Kohli is gone, dismissed by the impressive Finn. India 3-64. http://t.co/nRBAXnW7DE #ENGvIND http://t.co/2â¦","https://twitter.com/nabiMurtaza"
"763",1,"Virat Kohli not good at no. 4 position.","https://twitter.com/_hafees"
"776",1,"kohli gone too awesome #indvseng","https://twitter.com/DanceEatRepeat"
"790",1,"@Hero_AFriDi: WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/ff2sqQs3 ...","https://twitter.com/H0nyK"
"791",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
HAKEEM_IKRAM","https://twitter.com/PCBSporTs_U"
"797",1,"RT @CricketTalkback: WICKET | Finn catches a top edge and Kohli is out!
@glennmcgrath11: 'You don't need to bowl 150kph to take wickets.'
#â¦","https://twitter.com/BeingSujAnDahAl"
"801",1,"#Kohli gone, what a relief! #ENGvIND","https://twitter.com/Chaupaari"
"803",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/yiJrCVgmoq/s/XD3A/s/xzo","https://twitter.com/oxford_school1"
"805",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
HAKEEM_IKRAM","https://twitter.com/PCBHOME"
"811",1,"And they were arguing Kohli is a better player than AB!","https://twitter.com/DocMano_"
"812",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
HAKEEM_IKRAM","https://twitter.com/MsDHONI_JEE2"
"813",1,"RT @Prsnnta: #Finn 's day? #Kohli goes for 4!!! This is the #English side whom everybody is ridiculing but #India make them look like the #â¦","https://twitter.com/SrshC"
"817",1,"Kohli Out 
India 64/3 (16.4 ov) vs England
India won the toss and elected to bat","https://twitter.com/arundigitalguy"
"819",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
HAKEEM_IKRAM","https://twitter.com/best_clarke"
"824",1,"Today, kohli out early again, and no rohit... Interesting to see who is going to take lead role. #INDvsENG","https://twitter.com/P_Sandhal"
"827",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
#ENGvIND #Cricket","https://twitter.com/Its_ICC_SpOrTs"
"830",1,"RT @ESPNscorecard: WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c â Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/b3Yaqhâ¦","https://twitter.com/BeingSujAnDahAl"
"833",1,"#Finn 's day? #Kohli goes for 4!!! This is the #English side whom everybody is ridiculing but #India make them look like the #Aussies of 03","https://twitter.com/Prsnnta"
"856",1,"Kohli lol thought they said you were the best in the world,well done @finnysteve","https://twitter.com/keepup2015"
"861",1,"Well looks like Mr Kohli is not happy abt WAGS not being allowed durin d #WorldCup2015 &amp; is protesting against it in d tri series #INDvsENG","https://twitter.com/iamsharz"
"862",1,"Arey. Kohli.. í ½í¸í ½í¸ Seems he not happy with No. 4 Position. #IndvEng. Dhoni Pls Note it out.","https://twitter.com/BaluMahe"
"868",1,"RT @FOXCricketLive: HUGE WICKET! Kohli is gone, dismissed by the impressive Finn. India 3-64. http://t.co/nRBAXnW7DE #ENGvIND http://t.co/2â¦","https://twitter.com/SandunMalli"
"870",1,"RT @CWC15Score: WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/B6Yq3a8Q1â¦","https://twitter.com/CWCWatch"
"872",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/B6Yq3a8Q1d/s/8YZk #cwc15","https://twitter.com/CWC15Score"
"880",1,"Poor shot by Kohli, that little dab behind point isn't a wise shot on these shores...just ask S.Watson","https://twitter.com/JustinLemmon1"
"882",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c +Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/ff2sqQs3UT/s/xzo9","https://twitter.com/Hero_AFriDi"
"885",1,"RT @FOXCricketLive: HUGE WICKET! Kohli is gone, dismissed by the impressive Finn. India 3-64. http://t.co/nRBAXnW7DE #ENGvIND http://t.co/2â¦","https://twitter.com/sminukoshy"
"896",1,"virat kohli trying too
much he should come at no. 3 
n bat like he was doing all his life 
#DontComplicateThings","https://twitter.com/ILove_My_India"
"903",1,"Overconfidence leads to this dismissal. #Kohli
India's WC chances look slim. #EngVsInd","https://twitter.com/Deckle_Edge"
"914",1,"HUGE WICKET! Kohli is gone, dismissed by the impressive Finn. India 3-64. http://t.co/nRBAXnW7DE #ENGvIND http://t.co/2Tvfgtvfos","https://twitter.com/FOXCricketLive"
"919",1,"Yayy kohli gone. It was worth watching!! Treat of d day. 2 for 64 india. #IndvEng","https://twitter.com/annakhanAK"
"931",1,"Once again Kohli was jumping all over the crease. What is happening? Why is he trying to be cute?","https://twitter.com/arj_90"
"941",1,"Kohli gone! Cheaply too! Strange shot, that - not sure what he was looking for, except to go over the top, or to third man? #ENGvIND","https://twitter.com/PhilGreaney"
"946",1,"Oh you have got to be kidding... Kohli out and at this rate India will be lucky to even get 200 í ½í¸­ #ENGvIND","https://twitter.com/ImKazKohli"
"948",1,"#rochak kohli is talented #hawaizaada NYC music according to movie requirements and concept.keep going.","https://twitter.com/bass_trrrrr"
"949",1,"oh dear. Kohli not having the best time with the one-day matches, is he.","https://twitter.com/helsouth"
"956",1,"omg kohli gone. extra bounce is working well for Finn.","https://twitter.com/eshwarnag"
"960",1,"Finn removes Rahane and Kohli. I very much like the sound of that.","https://twitter.com/cdsmith789"
"962",1,"WICKET | Finn catches a top edge and Kohli is out!
@glennmcgrath11: 'You don't need to bowl 150kph to take wickets.'
#ENGvIND","https://twitter.com/CricketTalkback"
"967",1,"WICKET: India 64/3 (16.4/50 ov, won the toss) v England
Kohli c â Buttler b Finn 4 (8)
Finn 2.4-0-10-2
http://t.co/b3YaqhbULN","https://twitter.com/ESPNscorecard"
"981",3,"RT @cricketingview: Kohli maybe nowhere near as good as Tendulkar, but he's like him in one respect. People talk about him even when othersâ¦","https://twitter.com/adibhargav"
"983",1,"Kohli at no.4 doesn't make sense.. Just like rayudu in playing 11..","https://twitter.com/gauhar1986"
"990",1,"@ynakg yes, our best batsmen should face as many balls as they can. Naa point Kohli ye select chesukunnademo ani","https://twitter.com/Neeraj_Gudapati"
"998",2,"Out of top 5 batsmen Shikar, Rohit, Rayudu needs to improve on singles which lessens pressure on Rahane, Kohli &amp; Raina to go for big shots!!","https://twitter.com/SathishprabhuV"
"1012",1,"Kohli is 1 from 1 he is going for the fastest 100 woww","https://twitter.com/VickzMUFC"
"1021",1,"Record of Kohli aganist England is not good.","https://twitter.com/hereabhijth"
"1026",1,"@bhogleharsha just like ganguly avoided flintoff n his short pitch, kohli seems to be avoiding anderson...","https://twitter.com/samarjeet123"
"1030",1,"those stats of Kohli, surreal. #indvseng","https://twitter.com/MrSriHarsha"
"1040",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/DeenathKesara"
"1044",1,"RT @imGkhosla: FYI @iam_zaid, Virat Kohli has the fastest century by an Indian. ;) http://t.co/5Tm9mrmsGm","https://twitter.com/ImKazKohli"
"1047",1,"FYI @iam_zaid, Virat Kohli has the fastest century by an Indian. ;) http://t.co/5Tm9mrmsGm","https://twitter.com/imGkhosla"
"1052",1,"#TeamICTWC
              #INDvsENG

India :-  59/2 (15)

Rayudu 21*
Kohli 0

Hit likes for Next Updates !!!","https://twitter.com/TeamIndia24"
"1055",3,"Not liking this at all our best batsman has been performing his best on number 3 spot.. Virat kohli should always bat at no 3 #INDvsENG","https://twitter.com/imsharmarahul"
"1056",1,"Kohli should face new balls too. Rayudu won't be in playing XI why giving him time in the middle. Tactics not clear from IND #IndvEng @BCCI","https://twitter.com/im__Ravi"
"1059",1,"The best batsman in the world is batting now. #Kohli","https://twitter.com/BleedBarca"
"1070",3,"RT @cricketingview: Kohli maybe nowhere near as good as Tendulkar, but he's like him in one respect. People talk about him even when othersâ¦","https://twitter.com/blitzcloud87"
"1074",1,"Rahane Gone . kohli should bat well now.","https://twitter.com/mimansh_7"
"1085",1,"NO NO NO... Rahane out on 33 time for Kohli to play a good innings we need one from him #ENGvIND","https://twitter.com/ImKazKohli"
"1086",1,"Poor Rahane. Got a start and could've converted it :/ Okay, make us proud Virat Kohli!","https://twitter.com/imGkhosla"
"1092",2,"RT @ynakg: I hope he is successful and scores a lot but Rayudu has to come in at 4...Virat Kohli is our best bat and has to play at 3 /EndOâ¦","https://twitter.com/dwarakesh4u"
"1095",2,"RT @ynakg: No matter what...Your best batsman has to come in at his most successful position...SRT at 1...Kohli at 3...Ponting at 3...","https://twitter.com/dwarakesh4u"
"1099",3,"RT @cricketingview: Kohli maybe nowhere near as good as Tendulkar, but he's like him in one respect. People talk about him even when othersâ¦","https://twitter.com/abhishekkishore"
"1100",1,"Robbin utthappa is better than S.binny@KOHLI_WCUP2015","https://twitter.com/Krishna05411936"
"1102",1,"@jjliveson @AamanTweeets @ESPNcricinfo @jacobarnel10 seriously Kohli is best in test cricket? LMAO. He was Anderson's bunny in England. í ½í¸","https://twitter.com/HamzaDeLyon"
"1105",2,"TOI really does a great job of prioritising important news on its first page. For example, will Virat Kohli have sex during the World Cup?","https://twitter.com/sujeetpillai"
"1111",3,"Kohli maybe nowhere near as good as Tendulkar, but he's like him in one respect. People talk about him even when others are batting!","https://twitter.com/cricketingview"
"1114",2,"@bhogleharsha Its totally team combination sir. Raydu is not a match winner like  yuvi @YUVSTRONG12 . so kohli  @imVkohli  h slip at no 4. í ½í¸","https://twitter.com/only_utpal"
"1115",1,"@bhogleharsha Rayudu at 3 in form will give Kohli solid cushion n platform...Bonus for India.","https://twitter.com/narysharma1979"
"1122",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/kalson"
"1128",1,"@dude_macha oh yes. NatWest 2002 he was brilliant. But don't agree with kohli coming in at 100-2 off 25 overs.","https://twitter.com/row_hit"
"1131",1,"Ab Divillers,Virat Kohli,Williamson,Steve Smith,Joe Root are best in world at this moment. #FutureGreats","https://twitter.com/BeingCriCrazy"
"1132",1,"@vishu_kohli @ArvindKejriwal he is a master in Nautanki...! &amp; his existence is threatened now! @thekiranbedi","https://twitter.com/pkrajeshpk"
"1136",1,"@chetannarula if rayudu cements his place, then kohli should be 3. Otherwise if we r playing the 3 openers together, he is good at 4","https://twitter.com/ChalRaastaNaap"
"1138",1,"Rayadu is like that black mark elders put on kids to remove the buri nazar. Just looks so yuck while batting compared to Rahane, Kohli et al","https://twitter.com/arjun19dev"
"1145",1,"@bhogleharsha ofcourse u can imagine. WC2011 kohli batted at no.4. We won it, remember ? Harsha RAM not working kya ? ;)","https://twitter.com/statsnviews"
"1146",1,"When it does Virat Kohli vs Anderson would be a nice tussle","https://twitter.com/avishekmullick2"
"1149",2,"Bring Kohli back to no:3 doesnt matter even if he gets out, thats where he is at his best match winner...","https://twitter.com/Sherryjoshua"
"1152",2,"â@ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/fYZfc3DbzGâ Virat","https://twitter.com/iycpradeep"
"1155",1,"@sanjaymanjrekar with a player like Kohli at our ranks why should we send Rayudu at no 3 who is putting the team under pressure with 5 of 23","https://twitter.com/arijitsarma18"
"1156",1,"If dhawan is dropped from the remaining games, then kohli should be 3 and ambati 4. Else, keep the 3 openers at top &amp; kohli 4","https://twitter.com/ChalRaastaNaap"
"1161",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/NondescriptsCC"
"1166",1,"I don't like this Kohli should bat at no.3","https://twitter.com/imJr19"
"1173",1,"RT @chetannarula: Point is Kohli can bat at 3/4 with ease or even open. But he needs to bat at 4 cos others cant bat elsewhere. Its what teâ¦","https://twitter.com/harikiranroyal"
"1176",1,"Are these elaborate discussions about Kohli's batting slot real or part of the grand design of Virat is the new SRT meme?","https://twitter.com/cornerd"
"1180",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/su9ilupreti1"
"1182",2,"RT @ESPNcricinfo: ESPNcricinfo awards: Azhar Ali? McCullum? Sangakkara? Warner? Kohli? Vote for the winners here http://t.co/l2MAfkby8c","https://twitter.com/SaeedAjmalFans"
