"","analysis_score","analysis_text"
"93",0,"Tri_SerieS
ENG_vS_IND
IND_137/5
Over_36
Dhoni_34*
Binny_37*
ThiS_Ovr
0 0 0 0 0 1"
"94",0,"WICKET: India 137/6 (36.1 ov) v England | MS Dhoni c â Buttler b Finn 34 (61)
Partnership: 70 (17.1 ov)
S Finn 6.1-0-20-4
Binny 37*(47)"
"95",-1,"Shaabash Dhoni, you suck big time.  #INDvsENG"
"96",0,"RT @SkyCricket: WICKETS! Finn gets his five-for after snaffling MS Dhoni and Axar Patel in successive balls. Ind 137-7."
"97",0,"RT @ESPNcricinfo: Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"98",0,"RT @sushantpatil007: Whenever Dhoni is dropped, he never adds more than 10 runs to it. Records
#INDvsENG"
"99",0,"Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/xYl9TnRCFx http://t.co/9YipNKWeNm"
"100",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
#INDvENG
Aziz Sarparah http://t.co/VtPTeBjZrl"
"101",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w

!!'Wasim adil'!!"
"102",0,"Not close one.. but dhoni walked without waiting for umpire's decision
#Dhoni _/\_ :)"
"103",-1,"""Please don't blame me.. what I have observed is whenever Dhoni is dropped, he does NOT score more than 10 runs after that! :("" #ENGvIND"
"104",-1,"Dhoni is playing too slow these days. And when the team needs him most he gets out. same thing happened in last match."
"105",0,"WICKETS! Finn gets his five-for after snaffling MS Dhoni and Axar Patel in successive balls. Ind 137-7."
"106",1,"RT @clutchplay: Conspiracy theory No.1 (Overheard at work): Kohli is puprosely not batting under Dhoni #IndvEng"
"107",0,"3rd_ODI_Match
ENG_v/s_IND
Tri_Series
*
IND_137/6
OvEr's_36.1
-
Dhoni_34 0ut
S-Binny_37*
+
Live-Updates"
"108",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w"
"109",0,"RT @imGkhosla: MS Dhoni-
Wasted the early part of the powerplay 
Wasted 61 balls
Opted to bat first 

Seriously? í ½í¸ http://t.co/AMXyGQ53Tc"
"110",0,"RT @cric_sank1991: Ancelotti(Real Madrid Manager):""With Cristiano, We start the game 1-0""
MS Dhoni:""With Dhawan, we start the game 0-1""
#INâ¦"
"111",0,"RT @imGkhosla: Dhoni will score 34 today"
"112",2,"Finn to Bhuvneshwar, no run, not the ideal hat-trick ball, full and well outside off, left alone"
"113",1,"Dhoni's wicket crucial in the context of the game! He could have been effective in the last few overs! Excellent from Finn! #ENGvIND"
"114",0,"After 70 runs partnership Dhoni and aksar gone on Two balls

137/7 in 36.2

5 wkts for finn. He is back."
"115",0,"RT @ibnlive: #TriSeries: Out! Finn takes his 4th wicket, removes Dhoni (caught behind) for 34. IND 137/6 in 36.1 overs. http://t.co/1o0Udybâ¦"
"116",0,"7
MS Dhoni has been involved in 7 of the last 11 fifty-plus stands for the 6th wicket after India have been 5 down for 100 or less"
"117",0,"RT @MSD_Cricbuzz: @merin_kumar
@virat_cricinfo
Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w http://tâ¦"
"118",0,"i would have Dropped Dhoni for World Cup #ENGvIND"
"119",1,"Why Dhoni is opting for batting first when batting is our strong suite.#IndvEng"
"120",0,"Sushant Singh Rajput dons the iconic blue colour of Dhoni #indiaforums"
"121",0,"Helicopter(Dhoni) Files.....Along with Mini Copter(Axar) :P"
"122",0,"RT @BBCSport: Think we have may have jinxed him with that tweet... Four for Finn as Dhoni departs for 34! Live text: http://t.co/HZrRAAxIDJ"
"123",1,"RT @BBCSport: India's MS Dhoni is leading the charge for his side. They are 137-5 after 36 overs. Live text: http://t.co/HZrRAAxIDJ http://â¦"
"124",0,"RT @ESPNcricinfo: Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"125",0,"Dhoni yet again maintained his average by scoring 34 ! #INDvsENG"
"126",0,"#LiveBetsOnline Think we have may have jinxed him with that tweet... Four for Finn as Dhoni departs for 34! Liveâ¦ http://t.co/6uJFSsZOWz"
"127",0,"RT @imGkhosla: Dhoni will score 34 today"
"128",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"129",0,"Tri SerIEs
iND v ENG
-
iND 137/5
OvErs 36

BiNNy 38*
DhoNi 33*

(""KiNG_K-S"")"
"130",0,"RT @bakarbaaj: Power Play mein dhoni bina Fore Play kiye Ejaculate ho gaye í ½í¸í ½í¸í ½í¸¬
#INDvsENG"
"131",0,"RT @aro_1993: @Aps_89 please tell dhoni he his retired only in test not in ODI"
"132",1,"Wont be surprised if #dhoni retires from one day as well after this match #INDvsENG"
"133",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"134",1,"Dhoni doesn't look much cool from his expressions now."
"135",0,"RT @BBCSport: Think we have may have jinxed him with that tweet... Four for Finn as Dhoni departs for 34! Live text: http://t.co/HZrRAAxIDJ"
"136",-1,"The way its going Dhoni's retirement from 1 dayers will be as ignominious as tests"" - Viru, Gauti, Bhajji &amp; Yuvi"
"137",0,"@merin_kumar
@virat_cricinfo
Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w http://t.co/Prmy7r46Yg"
"138",0,"RT @ESPNcricinfo: Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"139",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"140",0,"Bhuvneshwar Kumarwalks in with Finn on ahat-trick"
"141",0,"RT @HollyFerling5: Woh what a prediction that was  RT @imGkhosla: Dhoni will score 34 today"
"142",0,"RT @mohitraj: I hope Dhoni doesn't takes retirement from ODI also after today's match.

#INDvsENG"
"143",0,"Whenever Dhoni is dropped, he never adds more than 10 runs to it. Records
#INDvsENG"
"144",0,"RT @ESPNcricinfo: Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"145",1,"RT @BBCSport: India's MS Dhoni is leading the charge for his side. They are 137-5 after 36 overs. Live text: http://t.co/HZrRAAxIDJ http://â¦"
"146",0,"RT @coolfunnytshirt: Warner to Rohit Sharma : Speak in english. 

Rohit Sharma: Dhoni bhai, i am not playing the next match. Padhai karni hâ¦"
"147",0,"RT @BCCI: 36.1: WICKET! MS Dhoni (34) is out, c Jos Buttler b Steven Finn, 137/6 http://t.co/7PScAFYjJk #EngvsInd"
"148",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34 out
Binny_37*
Patel_0 out
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"149",0,"RT @HTSportsNews: #ENGVSIND Gone. Dhoni OUT for 34. Finn gets his fourth.        
http://t.co/ibRdZpEPyY"
"150",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"151",0,"RT @ESPNcricinfo: Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"152",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"153",0,"RT @abpnewstv: LIVE: #INDvsENG MS Dhoni is out for 34. India 137-6
http://t.co/16q61SHt1z"
"154",0,"Ancelotti(Real Madrid Manager):""With Cristiano, We start the game 1-0""
MS Dhoni:""With Dhawan, we start the game 0-1""
#INDvsENG #INDvsAUS"
"155",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"156",0,"RT @coolfunnytshirt: Warner to Rohit Sharma : Speak in english. 

Rohit Sharma: Dhoni bhai, i am not playing the next match. Padhai karni hâ¦"
"157",0,"@IBDCricket
Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.2
Patail 0.out
Binny_37*

@inkhiltait
@fc_dhoni
[http://t.co/u29dtO2IJl]"
"158",0,"CrickeT Ka TeZ AccounT
WkT_By_WkT
4_By_4
6s_By_6s
0ver_By_0ver
UpDaTe
K Ley
Follow @LiveTez_Score

ON @TeeZ_ICC
[http://t.co/RjmcXAxDEl]"
"159",1,"RT @ECB_cricket: 15 overs left to bowl in India's innings. Captain Dhoni (33*) &amp; Binny (37*) have led #Ind to 136-5 #EngvInd #triseries #CWâ¦"
"160",0,"Tri_SerieS
ENG_vS_IND
IND_137/5
Over_36
Dhoni_34*
Binny_37*
ThiS_Ovr
0 0 0 0 0 1
-
Aziz Sarparah"
"161",0,"#INDvsENG MS Dhoni is out for 34. India 137-6 .... Patel also out on 0 now score is 137-7"
"162",0,"RT @ESPNcricinfo: Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"163",0,"RT @coolfunnytshirt: Warner to Rohit Sharma : Speak in english. 

Rohit Sharma: Dhoni bhai, i am not playing the next match. Padhai karni hâ¦"
"164",0,"#Dhoni depart.End of hope.Now I didn't think we would be able to cross 250 mark #IndvsEng #EngvsInd #Ownthejersey"
"165",1,"WICKET: India 137/6
(36.1/50 ov, won the
toss) v England
Dhoni c +Buttler b
Finn 34 (61) Finn
6.1-0-20-4
#EngvInd #cwc15"
"166",0,"Tri-Series
IND v ENG
TOSS IND
-
INDIA 137-6
(35.1 OVS)
-
Binny 37*
Dhoni 34 out
-
Finn OVR
Wkt-----

Dawood Tanha"
"167",0,"RT @WWOS9: LIVE @GEMChannel 6/137 | ""Unbelievable, Finn picks up his fourth."" - @Iheals. Dhoni is OUT. #ENGvIND #WWOS http://t.co/5MomrLwbow"
"168",0,"RT @ICCLive: 3rd ODI. 36.1: WICKET! MS Dhoni (34) is out, c Jos Buttler b Steven Finn, 137/6 http://t.co/e7W8x0Di9b #EngvInd"
"169",0,"MS Dhoni c Buttler b Finn 34 (61ball, 1x4s, 0x6s) India 137/6 (36.1 ov) #INDvENN"
"170",1,"WICKET: India 137/6 (36.1/50 ov, won the toss) v England
Dhoni c +Buttler b Finn 34 (61)
Finn 6.1-0-20-4
http://t.co/GTNe1R5YIw/
#ENGvIND"
"171",2,"RT @cricketingview: Pretty good bouncer. Head high, Dhoni had to go for it in the powerplay. Bad luck."
"172",0,"RT @BCCI: 36.1: WICKET! MS Dhoni (34) is out, c Jos Buttler b Steven Finn, 137/6 http://t.co/7PScAFYjJk #EngvsInd"
"173",0,"#Ind 137/6 (36.1 ov, MS Dhoni c JC Buttler b Steven Finn 37(69) #IndvEng #Cricket http://t.co/MBnTTCqXzs"
"174",0,"RT @coolfunnytshirt: Warner to Rohit Sharma : Speak in english. 

Rohit Sharma: Dhoni bhai, i am not playing the next match. Padhai karni hâ¦"
"175",0,"Tri_SerieS
ENG_vS_IND
IND_137/7
Over_36.3
Dhoni_34
Binny_37*
Patel_0
ThiS_Ovr
0 W w
-
Aziz Sarparah"
"176",1,"WICKET: India 137/6 (36.1/50 ov, won the toss) v England
Dhoni c +Buttler b Finn 34 (61)
Finn 6.1-0-20-4. #INDvENG @AMKcricket"
"177",1,"RT @ECB_cricket: 15 overs left to bowl in India's innings. Captain Dhoni (33*) &amp; Binny (37*) have led #Ind to 136-5 #EngvInd #triseries #CWâ¦"
"178",0,"Woh what a prediction that was  RT @imGkhosla: Dhoni will score 34 today"
"179",-1,"RT @CricketNDTV: #EngvsInd 3rd ODI: WICKET! India lose MS Dhoni as Finn takes his fourth scalp. India 137/6 (36.1) http://t.co/FMNnYoH21P"
"180",0,"#Thala dannesadu :( #thoka yetthesadu :( #dhoni #axar gone in powerplay."
"181",0,"RT @ESPNcricinfo: Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"182",0,"Tri_SerieS ENG_vS_IND
IND_137/5 Over_36
Dhoni_34* Binny_37*
ThiS_Ovr 0 0 0 0 0 1"
"183",-2,"#ENGVSIND From bad to worse. Axar goes for 0. Finn strikes again to claim 5. Score 137/7          
http://t.co/ibRdZpEPyY"
"184",0,"WICKET: India 137/6 (36.1 ov) v England | MS Dhoni c â Buttler b Finn 34 (61)
Partnership: 70 (17.1 ov)
S Finn 6.1-0-20-4
S Binny 37* (47)"
"185",0,"Tri_Series 3rd MaTcH
ENG_vs_IND

IND_137/6
ovr,36.1
Dhoni.34 Out
Binny,37*

Live Update

F @PTVLIVE_TV"
"186",-2,"Axar cuts a sorry figure while batting. Dhoni is going to miss Yuvi's big match temperament."
"187",0,"36.1: WICKET! MS Dhoni (34) is out, c Jos Buttler b Steven Finn, 137/6  #EngvsInd"
"188",0,"Tri-series, Match 3 | India vs England | IND 137/7 (36.2 ov) | #Wickets: Axar b Finn 0(1b),
Dhoni c Buttler b... http://t.co/Cyn61Hj9Jb"
"189",0,"*....Ind vs Eng...*
*....3rd match...*
 India.137/6          over.36.1          
Dhoni.34out
Binny.37*"
"190",2,"@adagio_aria Don't watch. Dhoni gone now. Seems like we'll get bowled out under 200. í ½í¸"
"191",0,"TRi_SeRieS
3rD_MaTcH
ENG_vs_IND

IND_134/5
Over_34

M_Dhoni_32*
S_Binny_37*
Muhib_ansari"
"192",0,"Sometimes Dhoni takes so much pressure on him by playing lots of dot balls and then through his wicket. @vikrantgupta73 @VVSLaxman281 @BCCI"
"193",0,"@Aps_89 please tell dhoni he his retired only in test not in ODI"
"194",0,"Steven Finn gets his fifth! He's on a hat-trick now as Dhoni and Axar Patel are dismissed http://t.co/yaFnQ6Q1DD"
"195",0,"Patel followed by Dhoni's wicket....
#INDvsENG"
"196",1,"RT @BBCSport: India's MS Dhoni is leading the charge for his side. They are 137-5 after 36 overs. Live text: http://t.co/HZrRAAxIDJ http://â¦"
"197",0,"Tri_SerieS
ENG_vS_IND
IND_136/5
Over_35
Dhoni_33*
Binny_37*"
"198",3,"Commentary box right now giving standing ovation to MS Dhoni for his so called ""gem of an inning""
#INDvsENG"
"199",-1,"RT @cricbuzz: Anderson puts down a return catch off Dhoni in the batting powerplay. How costly is that going to be? India 136/5 in 35.1 #ENâ¦"
"200",0,"@ItsARipper same situation on a flat asian track - mr dhoni will hit 70-80 min"
"201",0,"RT @BBCSport: Think we have may have jinxed him with that tweet... Four for Finn as Dhoni departs for 34! Live text: http://t.co/HZrRAAxIDJ"
"202",0,"RT @IndiaToday: #TriSeries, Ind vs Eng: Finn takes his fourth by dismissing Dhoni for 34. Ind 137/6 in 36.1 overs http://t.co/xsShDK20sc"
"203",0,"IND 126/5 (33.0 Ovs)
MS Dhoni*
30 (47)
Stuart Binny
30 (42)
ENG
Moeen Ali*
8-0-22-1
Chris Woakes
7-0-35-0
CRR3.82
#INDvENG"
"204",-1,"Its not clicking for Dhoni in the past few weeks!
Another failure for him!
#TriSeries"
